amuse,avg_step_ms,best_val_acc,best_val_loss,col_gamma,elapsed_sec,epoch,examples_per_sec,gpu,lr,lr_schedule,max_memory_mb,mimuon,mimuon_mix,momentum,normuon,normuon_beta,opt_beta,opt_lr,opt_matrix_params,opt_mean_precond_matrix_rms,opt_mean_update_rms,opt_mimuon_params,opt_normuon_params,opt_params,opt_step,optimizer,overall_examples_per_sec,pmuon_beta,pmuon_eq,row_gamma,seed,soda,step,torch,train_acc,train_loss,trial,type,val_acc,val_loss,weight_decay
False,22.03112171414385,77.64,0.6422508175849915,0.0,29.493825245066546,11,20850.659473398064,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.007,cosine,1126.43212890625,False,0.85,0.95,True,0.95,1.0,0.007,18.0,0.0002372479446219384,0.6825950888295969,0.0,18.0,60.0,1164.0,anchormuon,23239.851635484316,0.9,True,0.2,123,all,1164,2.13.0.dev20260506+cu130,74.67984858247422,0.7179585099220276,normuon_mlr0.007_rg0.2_cg0_mom0.95_pb0.9_nb0.95,epoch,77.64,0.6422508175849915,0.05
False,22.241860175168437,77.19,0.6501864254951477,0.1,29.8702800499741,11,22341.77180468613,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.007,cosine,1126.43212890625,False,0.85,0.95,True,0.9,1.0,0.007,18.0,0.00023135742796714313,0.6624718608955542,0.0,18.0,60.0,1164.0,anchormuon,23019.657347347867,0.9,True,0.3,123,all,1164,2.13.0.dev20260506+cu130,74.43419780927834,0.722673481272668,normuon_mlr0.007_rg0.3_cg0.1_mom0.95_pb0.9_nb0.9,epoch,77.19,0.6501864254951477,0.05
False,22.117707717630058,77.0,0.6479023190498352,0.1,29.602089731022716,11,20702.006405142634,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.007,cosine,1126.43212890625,False,0.85,0.95,True,0.95,1.0,0.007,18.0,0.0002336144015215622,0.7332994967699051,0.0,18.0,60.0,1164.0,anchormuon,23148.8726832159,0.9,True,0.3,123,all,1164,2.13.0.dev20260506+cu130,74.09391108247422,0.7293340717394328,normuon_mlr0.007_rg0.3_cg0.1_mom0.95_pb0.9_nb0.95,epoch,77.0,0.6479023190498352,0.05
False,22.097386051024568,77.4,0.6472666896820068,0.0,29.59515170089435,11,21079.213669676574,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.007,cosine,1126.43212890625,False,0.85,0.95,True,0.9,1.0,0.007,18.0,0.0002390267590170778,0.7059893409411112,0.0,18.0,60.0,1164.0,anchormuon,23170.161340248684,0.9,True,0.3,123,all,1164,2.13.0.dev20260506+cu130,74.16035760309278,0.7307299406258101,normuon_mlr0.007_rg0.3_cg0_mom0.95_pb0.9_nb0.9,epoch,77.4,0.6472666896820068,0.05
False,21.95849562587082,76.89,0.6599665835380554,0.0,29.422751213074662,11,21013.551854655576,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.007,cosine,1126.43212890625,False,0.85,0.95,True,0.95,1.0,0.007,18.0,0.0002591639727648322,0.7372531103591125,0.0,18.0,60.0,1164.0,anchormuon,23316.71571329219,0.9,True,0.3,123,all,1164,2.13.0.dev20260506+cu130,74.30734536082474,0.7243444815124434,normuon_mlr0.007_rg0.3_cg0_mom0.95_pb0.9_nb0.95,epoch,76.89,0.6599665835380554,0.05
False,22.452902910739656,77.14,0.6595948901176453,0.1,30.003154449979775,11,20674.940785417224,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.008,cosine,1126.43212890625,False,0.85,0.95,True,0.9,1.0,0.008,18.0,0.00021843599946199296,0.7786758437752723,0.0,18.0,60.0,1164.0,anchormuon,22803.28748738768,0.9,True,0.2,123,all,1164,2.13.0.dev20260506+cu130,74.36372422680412,0.7304707919199442,normuon_mlr0.008_rg0.2_cg0.1_mom0.95_pb0.9_nb0.9,epoch,77.14,0.6595948901176453,0.05
False,22.326093645229506,77.63,0.6387343746185302,0.1,29.975967612001114,11,21823.221861665246,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.008,cosine,1126.43212890625,False,0.85,0.95,True,0.95,1.0,0.008,18.0,0.0002245012338890875,0.690556309868892,0.0,18.0,60.0,1164.0,anchormuon,22932.807150945584,0.9,True,0.2,123,all,1164,2.13.0.dev20260506+cu130,74.65367268041237,0.7231491705805985,normuon_mlr0.008_rg0.2_cg0.1_mom0.95_pb0.9_nb0.95,epoch,77.63,0.6387343746185302,0.05
False,22.04591809954779,76.87,0.650427312374115,0.0,29.612326678005047,11,20952.07531275787,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.008,cosine,1126.43212890625,False,0.85,0.95,True,0.9,1.0,0.008,18.0,0.00023078486527891882,0.7073310899237791,0.0,18.0,60.0,1164.0,anchormuon,23224.25392710237,0.9,True,0.2,123,all,1164,2.13.0.dev20260506+cu130,74.38184600515464,0.7229066017976741,normuon_mlr0.008_rg0.2_cg0_mom0.95_pb0.9_nb0.9,epoch,76.87,0.650427312374115,0.05
False,21.938545138717554,76.31,0.6764972185134888,0.0,29.38404685095884,11,20981.1071126966,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.008,cosine,1126.43212890625,False,0.85,0.95,True,0.95,1.0,0.008,18.0,0.00024157963889592793,0.7408148874839147,0.0,18.0,60.0,1164.0,anchormuon,23337.91948201765,0.9,True,0.2,123,all,1164,2.13.0.dev20260506+cu130,73.81604381443299,0.7348005132576854,normuon_mlr0.008_rg0.2_cg0_mom0.95_pb0.9_nb0.95,epoch,76.31,0.6764972185134888,0.05
False,22.19211195993215,77.48,0.6443747961044312,0.1,29.56595111801289,11,21052.880014068804,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.008,cosine,1126.43212890625,False,0.85,0.95,True,0.9,1.0,0.008,18.0,0.00020240593746873655,0.6425783887505532,0.0,18.0,60.0,1164.0,anchormuon,23071.260676965576,0.9,True,0.3,123,all,1164,2.13.0.dev20260506+cu130,73.98518041237114,0.7344931493100432,normuon_mlr0.008_rg0.3_cg0.1_mom0.95_pb0.9_nb0.9,epoch,77.48,0.6443747961044312,0.05
False,22.27437083150942,77.29,0.6466729606628417,0.1,29.87991244404111,11,21505.4258860728,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.008,cosine,1126.43212890625,False,0.85,0.95,True,0.95,1.0,0.008,18.0,0.0002459137247367633,0.8402148214479287,0.0,18.0,60.0,1164.0,anchormuon,22986.058904780497,0.9,True,0.3,123,all,1164,2.13.0.dev20260506+cu130,74.35365657216495,0.7255724772964556,normuon_mlr0.008_rg0.3_cg0.1_mom0.95_pb0.9_nb0.95,epoch,77.29,0.6466729606628417,0.05
