batch,best_val_accuracy,best_val_loss,elapsed_s,epoch,event,examples_per_s_interval,mean_step_s_interval,overall_examples_per_s,progress,step,train_loss,train_loss_interval,trial,val_accuracy,val_loss
25,,,,42,step,,,,,4100,0.28677114844322205,,row_noaspect_mlr0.008_rg0.35_cg0.05_nb0.93,,
28,,,,43,step,,,,,4200,0.25722986459732056,,row_noaspect_mlr0.008_rg0.35_cg0.05_nb0.93,,
,0.8638,0.4173879409790039,150.00613638805225,44,bin,14469.22215379078,0.03443711579230955,14917.879442836955,0.8750515463917525,4244,,0.2660310880677535,row_noaspect_mlr0.008_rg0.35_cg0.05_nb0.93,0.8638,0.4173879409790039
31,,,,44,step,,,,,4300,0.2640232443809509,,row_noaspect_mlr0.008_rg0.35_cg0.05_nb0.93,,
34,,,,45,step,,,,,4400,0.21193300187587738,,row_noaspect_mlr0.008_rg0.35_cg0.05_nb0.93,,
37,,,,46,step,,,,,4500,0.1895132064819336,,row_noaspect_mlr0.008_rg0.35_cg0.05_nb0.93,,
40,,,,47,step,,,,,4600,0.2494659423828125,,row_noaspect_mlr0.008_rg0.35_cg0.05_nb0.93,,
43,,,,48,step,,,,,4700,0.20746849477291107,,row_noaspect_mlr0.008_rg0.35_cg0.05_nb0.93,,
46,,,,49,step,,,,,4800,0.2334592342376709,,row_noaspect_mlr0.008_rg0.35_cg0.05_nb0.93,,
,0.8643,0.4173879409790039,171.2219260680722,50,bin,14624.654954260188,0.03405786267571649,14932.196599004554,1.0,4850,,0.23834148516552675,row_noaspect_mlr0.008_rg0.35_cg0.05_nb0.93,0.8643,0.4329310317993164
