batch,best_val_accuracy,best_val_loss,elapsed_s,epoch,event,examples_per_s_interval,mean_step_s_interval,overall_examples_per_s,progress,step,train_loss,train_loss_interval,trial,val_accuracy,val_loss
22,,,,41,step,,,,,4000,0.19103746116161346,,orientation_noaspect_mlr0.008_rg0.4_cg0.05_nb0.93,,
25,,,,42,step,,,,,4100,0.20863893628120422,,orientation_noaspect_mlr0.008_rg0.4_cg0.05_nb0.93,,
28,,,,43,step,,,,,4200,0.1917894184589386,,orientation_noaspect_mlr0.008_rg0.4_cg0.05_nb0.93,,
,0.8658,0.42828445892333983,153.58488833601587,44,bin,14154.492536186412,0.0352525723534836,14568.131586610289,0.8750515463917525,4244,,0.25993969923395527,orientation_noaspect_mlr0.008_rg0.4_cg0.05_nb0.93,0.8658,0.42828445892333983
31,,,,44,step,,,,,4300,0.23193994164466858,,orientation_noaspect_mlr0.008_rg0.4_cg0.05_nb0.93,,
34,,,,45,step,,,,,4400,0.26852601766586304,,orientation_noaspect_mlr0.008_rg0.4_cg0.05_nb0.93,,
37,,,,46,step,,,,,4500,0.18633773922920227,,orientation_noaspect_mlr0.008_rg0.4_cg0.05_nb0.93,,
40,,,,47,step,,,,,4600,0.2071375846862793,,orientation_noaspect_mlr0.008_rg0.4_cg0.05_nb0.93,,
43,,,,48,step,,,,,4700,0.26351287961006165,,orientation_noaspect_mlr0.008_rg0.4_cg0.05_nb0.93,,
46,,,,49,step,,,,,4800,0.2403247058391571,,orientation_noaspect_mlr0.008_rg0.4_cg0.05_nb0.93,,
,0.8732,0.4081802261352539,174.99724268296268,50,bin,14490.398986680375,0.03440525380624827,14606.55685184267,1.0,4850,,0.22806438759411915,orientation_noaspect_mlr0.008_rg0.4_cg0.05_nb0.93,0.8732,0.4081802261352539
2,,,,1,step,,,,,100,1.3727264404296875,,row_aspect_mlr0.008_rg0.35_cg0.05_nb0.93,,
5,,,,2,step,,,,,200,1.2653532028198242,,row_aspect_mlr0.008_rg0.35_cg0.05_nb0.93,,
8,,,,3,step,,,,,300,1.140244960784912,,row_aspect_mlr0.008_rg0.35_cg0.05_nb0.93,,
11,,,,4,step,,,,,400,1.1153188943862915,,row_aspect_mlr0.008_rg0.35_cg0.05_nb0.93,,
14,,,,5,step,,,,,500,0.9290143251419067,,row_aspect_mlr0.008_rg0.35_cg0.05_nb0.93,,
17,,,,6,step,,,,,600,0.9103070497512817,,row_aspect_mlr0.008_rg0.35_cg0.05_nb0.93,,
,0.7042,0.8399659545898438,22.545207621064037,7,bin,13762.293869314239,0.0355089465646064,14418.901418786014,0.12494845360824743,606,,1.2365816936831269,row_aspect_mlr0.008_rg0.35_cg0.05_nb0.93,0.7042,0.8399659545898438
20,,,,7,step,,,,,700,0.7469581365585327,,row_aspect_mlr0.008_rg0.35_cg0.05_nb0.93,,
23,,,,8,step,,,,,800,0.7099311351776123,,row_aspect_mlr0.008_rg0.35_cg0.05_nb0.93,,
26,,,,9,step,,,,,900,0.6171122789382935,,row_aspect_mlr0.008_rg0.35_cg0.05_nb0.93,,
29,,,,10,step,,,,,1000,0.6969544887542725,,row_aspect_mlr0.008_rg0.35_cg0.05_nb0.93,,
32,,,,11,step,,,,,1100,0.6191875338554382,,row_aspect_mlr0.008_rg0.35_cg0.05_nb0.93,,
35,,,,12,step,,,,,1200,0.6498480439186096,,row_aspect_mlr0.008_rg0.35_cg0.05_nb0.93,,
,0.7868,0.6098645721435547,44.25061229604762,13,bin,14294.82638916887,0.034685837356573455,14587.978519170692,0.24989690721649485,1212,,0.7291833761304912,row_aspect_mlr0.008_rg0.35_cg0.05_nb0.93,0.7868,0.6098645721435547
38,,,,13,step,,,,,1300,0.5828820466995239,,row_aspect_mlr0.008_rg0.35_cg0.05_nb0.93,,
41,,,,14,step,,,,,1400,0.5717971920967102,,row_aspect_mlr0.008_rg0.35_cg0.05_nb0.93,,
44,,,,15,step,,,,,1500,0.5532659292221069,,row_aspect_mlr0.008_rg0.35_cg0.05_nb0.93,,
47,,,,16,step,,,,,1600,0.5494408011436462,,row_aspect_mlr0.008_rg0.35_cg0.05_nb0.93,,
50,,,,17,step,,,,,1700,0.5245961546897888,,row_aspect_mlr0.008_rg0.35_cg0.05_nb0.93,,
53,,,,18,step,,,,,1800,0.45379117131233215,,row_aspect_mlr0.008_rg0.35_cg0.05_nb0.93,,
,0.8133,0.5437581192016602,65.78009459306486,19,bin,14435.349421758441,0.0344999361141927,14671.319023117321,0.3750515463917526,1819,,0.5457506931986801,row_aspect_mlr0.008_rg0.35_cg0.05_nb0.93,0.8133,0.5437581192016602
56,,,,19,step,,,,,1900,0.5628097057342529,,row_aspect_mlr0.008_rg0.35_cg0.05_nb0.93,,
59,,,,20,step,,,,,2000,0.5153399705886841,,row_aspect_mlr0.008_rg0.35_cg0.05_nb0.93,,
62,,,,21,step,,,,,2100,0.45332127809524536,,row_aspect_mlr0.008_rg0.35_cg0.05_nb0.93,,
65,,,,22,step,,,,,2200,0.41735637187957764,,row_aspect_mlr0.008_rg0.35_cg0.05_nb0.93,,
68,,,,23,step,,,,,2300,0.41750696301460266,,row_aspect_mlr0.008_rg0.35_cg0.05_nb0.93,,
71,,,,24,step,,,,,2400,0.443453311920166,,row_aspect_mlr0.008_rg0.35_cg0.05_nb0.93,,
,0.851,0.43593176727294924,87.22194374899846,25,bin,14470.4641557891,0.03442623935487712,14721.051488952953,0.5,2425,,0.43887669221796216,row_aspect_mlr0.008_rg0.35_cg0.05_nb0.93,0.851,0.43593176727294924
74,,,,25,step,,,,,2500,0.43166905641555786,,row_aspect_mlr0.008_rg0.35_cg0.05_nb0.93,,
77,,,,26,step,,,,,2600,0.3823696970939636,,row_aspect_mlr0.008_rg0.35_cg0.05_nb0.93,,
80,,,,27,step,,,,,2700,0.3675583600997925,,row_aspect_mlr0.008_rg0.35_cg0.05_nb0.93,,
83,,,,28,step,,,,,2800,0.44370710849761963,,row_aspect_mlr0.008_rg0.35_cg0.05_nb0.93,,
86,,,,29,step,,,,,2900,0.3982672095298767,,row_aspect_mlr0.008_rg0.35_cg0.05_nb0.93,,
89,,,,30,step,,,,,3000,0.30698007345199585,,row_aspect_mlr0.008_rg0.35_cg0.05_nb0.93,,
,0.8551,0.43574204483032225,108.69990417105146,32,bin,14446.136226569848,0.03447483431335797,14746.931814287773,0.6249484536082475,3031,,0.36506734149094067,row_aspect_mlr0.008_rg0.35_cg0.05_nb0.93,0.8551,0.43574204483032225
92,,,,31,step,,,,,3100,0.3599920868873596,,row_aspect_mlr0.008_rg0.35_cg0.05_nb0.93,,
95,,,,32,step,,,,,3200,0.2974321246147156,,row_aspect_mlr0.008_rg0.35_cg0.05_nb0.93,,
1,,,,34,step,,,,,3300,0.3370022475719452,,row_aspect_mlr0.008_rg0.35_cg0.05_nb0.93,,
4,,,,35,step,,,,,3400,0.2205333113670349,,row_aspect_mlr0.008_rg0.35_cg0.05_nb0.93,,
7,,,,36,step,,,,,3500,0.24147817492485046,,row_aspect_mlr0.008_rg0.35_cg0.05_nb0.93,,
10,,,,37,step,,,,,3600,0.2537700831890106,,row_aspect_mlr0.008_rg0.35_cg0.05_nb0.93,,
,0.8657,0.4068852294921875,130.15998582704924,38,bin,14482.034544507556,0.03444556647599437,14766.341549299535,0.7501030927835052,3638,,0.31232054759878697,row_aspect_mlr0.008_rg0.35_cg0.05_nb0.93,0.8657,0.4068852294921875
13,,,,38,step,,,,,3700,0.23708704113960266,,row_aspect_mlr0.008_rg0.35_cg0.05_nb0.93,,
16,,,,39,step,,,,,3800,0.2605191767215729,,row_aspect_mlr0.008_rg0.35_cg0.05_nb0.93,,
19,,,,40,step,,,,,3900,0.3395175337791443,,row_aspect_mlr0.008_rg0.35_cg0.05_nb0.93,,
22,,,,41,step,,,,,4000,0.22026780247688293,,row_aspect_mlr0.008_rg0.35_cg0.05_nb0.93,,
25,,,,42,step,,,,,4100,0.20246827602386475,,row_aspect_mlr0.008_rg0.35_cg0.05_nb0.93,,
28,,,,43,step,,,,,4200,0.19099943339824677,,row_aspect_mlr0.008_rg0.35_cg0.05_nb0.93,,
,0.8657,0.4068852294921875,151.55322573101148,44,bin,14503.347143581568,0.03439625894432586,14783.21670470533,0.8750515463917525,4244,,0.27087297580718206,row_aspect_mlr0.008_rg0.35_cg0.05_nb0.93,0.8628,0.40798346786499023
31,,,,44,step,,,,,4300,0.2666052579879761,,row_aspect_mlr0.008_rg0.35_cg0.05_nb0.93,,
34,,,,45,step,,,,,4400,0.23336820304393768,,row_aspect_mlr0.008_rg0.35_cg0.05_nb0.93,,
37,,,,46,step,,,,,4500,0.23259186744689941,,row_aspect_mlr0.008_rg0.35_cg0.05_nb0.93,,
40,,,,47,step,,,,,4600,0.21786972880363464,,row_aspect_mlr0.008_rg0.35_cg0.05_nb0.93,,
43,,,,48,step,,,,,4700,0.23096001148223877,,row_aspect_mlr0.008_rg0.35_cg0.05_nb0.93,,
46,,,,49,step,,,,,4800,0.2600947618484497,,row_aspect_mlr0.008_rg0.35_cg0.05_nb0.93,,
,0.8793,0.38040579681396486,172.95566137705464,50,bin,14497.106810502068,0.03438065556322129,14796.733805420812,1.0,4850,,0.23874169511861926,row_aspect_mlr0.008_rg0.35_cg0.05_nb0.93,0.8793,0.38040579681396486
2,,,,1,step,,,,,100,1.3657207489013672,,row_aspect_mlr0.008_rg0.4_cg0.05_nb0.93,,
5,,,,2,step,,,,,200,1.3254241943359375,,row_aspect_mlr0.008_rg0.4_cg0.05_nb0.93,,
8,,,,3,step,,,,,300,1.1819357872009277,,row_aspect_mlr0.008_rg0.4_cg0.05_nb0.93,,
11,,,,4,step,,,,,400,1.0819053649902344,,row_aspect_mlr0.008_rg0.4_cg0.05_nb0.93,,
14,,,,5,step,,,,,500,0.9875105619430542,,row_aspect_mlr0.008_rg0.4_cg0.05_nb0.93,,
17,,,,6,step,,,,,600,0.9408068656921387,,row_aspect_mlr0.008_rg0.4_cg0.05_nb0.93,,
,0.7058,0.8296925262451171,22.584382968954742,7,bin,13738.416196048394,0.035550269860161084,14402.141024919918,0.12494845360824743,606,,1.2384800097533184,row_aspect_mlr0.008_rg0.4_cg0.05_nb0.93,0.7058,0.8296925262451171
20,,,,7,step,,,,,700,0.7714912295341492,,row_aspect_mlr0.008_rg0.4_cg0.05_nb0.93,,
23,,,,8,step,,,,,800,0.6709383726119995,,row_aspect_mlr0.008_rg0.4_cg0.05_nb0.93,,
26,,,,9,step,,,,,900,0.6712602376937866,,row_aspect_mlr0.008_rg0.4_cg0.05_nb0.93,,
29,,,,10,step,,,,,1000,0.7146223187446594,,row_aspect_mlr0.008_rg0.4_cg0.05_nb0.93,,
32,,,,11,step,,,,,1100,0.618047833442688,,row_aspect_mlr0.008_rg0.4_cg0.05_nb0.93,,
35,,,,12,step,,,,,1200,0.6999145150184631,,row_aspect_mlr0.008_rg0.4_cg0.05_nb0.93,,
,0.7925,0.5980169799804688,44.40085721097421,13,bin,14222.04163954415,0.034932305020120354,14528.413607750865,0.24989690721649485,1212,,0.7271941872713196,row_aspect_mlr0.008_rg0.4_cg0.05_nb0.93,0.7925,0.5980169799804688
38,,,,13,step,,,,,1300,0.6466906070709229,,row_aspect_mlr0.008_rg0.4_cg0.05_nb0.93,,
41,,,,14,step,,,,,1400,0.5427403450012207,,row_aspect_mlr0.008_rg0.4_cg0.05_nb0.93,,
44,,,,15,step,,,,,1500,0.6434826850891113,,row_aspect_mlr0.008_rg0.4_cg0.05_nb0.93,,
47,,,,16,step,,,,,1600,0.5759075880050659,,row_aspect_mlr0.008_rg0.4_cg0.05_nb0.93,,
50,,,,17,step,,,,,1700,0.598110556602478,,row_aspect_mlr0.008_rg0.4_cg0.05_nb0.93,,
53,,,,18,step,,,,,1800,0.4540756344795227,,row_aspect_mlr0.008_rg0.4_cg0.05_nb0.93,,
,0.8152,0.5383650650024414,66.16133904398885,19,bin,14282.12420274166,0.03488020723186206,14578.257681854175,0.3750515463917526,1819,,0.5501889957136534,row_aspect_mlr0.008_rg0.4_cg0.05_nb0.93,0.8152,0.5383650650024414
56,,,,19,step,,,,,1900,0.5338794589042664,,row_aspect_mlr0.008_rg0.4_cg0.05_nb0.93,,
59,,,,20,step,,,,,2000,0.5809510350227356,,row_aspect_mlr0.008_rg0.4_cg0.05_nb0.93,,
62,,,,21,step,,,,,2100,0.40669065713882446,,row_aspect_mlr0.008_rg0.4_cg0.05_nb0.93,,
65,,,,22,step,,,,,2200,0.446028470993042,,row_aspect_mlr0.008_rg0.4_cg0.05_nb0.93,,
68,,,,23,step,,,,,2300,0.4725939929485321,,row_aspect_mlr0.008_rg0.4_cg0.05_nb0.93,,
71,,,,24,step,,,,,2400,0.44485828280448914,,row_aspect_mlr0.008_rg0.4_cg0.05_nb0.93,,
,0.8427,0.46034297790527345,87.83315026003402,25,bin,14316.907117676265,0.034772453070641265,14614.480791381986,0.5,2425,,0.4469326779295509,row_aspect_mlr0.008_rg0.4_cg0.05_nb0.93,0.8427,0.46034297790527345
74,,,,25,step,,,,,2500,0.49240684509277344,,row_aspect_mlr0.008_rg0.4_cg0.05_nb0.93,,
77,,,,26,step,,,,,2600,0.40523144602775574,,row_aspect_mlr0.008_rg0.4_cg0.05_nb0.93,,
80,,,,27,step,,,,,2700,0.38634636998176575,,row_aspect_mlr0.008_rg0.4_cg0.05_nb0.93,,
83,,,,28,step,,,,,2800,0.41851627826690674,,row_aspect_mlr0.008_rg0.4_cg0.05_nb0.93,,
86,,,,29,step,,,,,2900,0.4153170585632324,,row_aspect_mlr0.008_rg0.4_cg0.05_nb0.93,,
89,,,,30,step,,,,,3000,0.312971293926239,,row_aspect_mlr0.008_rg0.4_cg0.05_nb0.93,,
,0.8427,0.46034297790527345,109.52845260303002,32,bin,14301.421008586698,0.034786327075629675,14635.145492079526,0.6249484536082475,3031,,0.37535617743978406,row_aspect_mlr0.008_rg0.4_cg0.05_nb0.93,0.8274,0.5205113815307617
92,,,,31,step,,,,,3100,0.36309561133384705,,row_aspect_mlr0.008_rg0.4_cg0.05_nb0.93,,
95,,,,32,step,,,,,3200,0.32272863388061523,,row_aspect_mlr0.008_rg0.4_cg0.05_nb0.93,,
1,,,,34,step,,,,,3300,0.2861144244670868,,row_aspect_mlr0.008_rg0.4_cg0.05_nb0.93,,
4,,,,35,step,,,,,3400,0.27490800619125366,,row_aspect_mlr0.008_rg0.4_cg0.05_nb0.93,,
7,,,,36,step,,,,,3500,0.3008592128753662,,row_aspect_mlr0.008_rg0.4_cg0.05_nb0.93,,
10,,,,37,step,,,,,3600,0.28978389501571655,,row_aspect_mlr0.008_rg0.4_cg0.05_nb0.93,,
,0.8657,0.41114188919067385,131.43881221301854,38,bin,14184.414293589844,0.03514693692595816,14623.80084568009,0.7501030927835052,3638,,0.3228299900570261,row_aspect_mlr0.008_rg0.4_cg0.05_nb0.93,0.8657,0.41114188919067385
13,,,,38,step,,,,,3700,0.2415781319141388,,row_aspect_mlr0.008_rg0.4_cg0.05_nb0.93,,
16,,,,39,step,,,,,3800,0.2535093128681183,,row_aspect_mlr0.008_rg0.4_cg0.05_nb0.93,,
19,,,,40,step,,,,,3900,0.33235734701156616,,row_aspect_mlr0.008_rg0.4_cg0.05_nb0.93,,
22,,,,41,step,,,,,4000,0.23803259432315826,,row_aspect_mlr0.008_rg0.4_cg0.05_nb0.93,,
25,,,,42,step,,,,,4100,0.24036957323551178,,row_aspect_mlr0.008_rg0.4_cg0.05_nb0.93,,
28,,,,43,step,,,,,4200,0.18784919381141663,,row_aspect_mlr0.008_rg0.4_cg0.05_nb0.93,,
,0.8721,0.39254931716918945,153.47361561795697,44,bin,14081.059723079421,0.03539750653990658,14600.810169891107,0.8750515463917525,4244,,0.2799387945249529,row_aspect_mlr0.008_rg0.4_cg0.05_nb0.93,0.8721,0.39254931716918945
31,,,,44,step,,,,,4300,0.25351232290267944,,row_aspect_mlr0.008_rg0.4_cg0.05_nb0.93,,
34,,,,45,step,,,,,4400,0.23273691534996033,,row_aspect_mlr0.008_rg0.4_cg0.05_nb0.93,,
37,,,,46,step,,,,,4500,0.2617487907409668,,row_aspect_mlr0.008_rg0.4_cg0.05_nb0.93,,
40,,,,47,step,,,,,4600,0.254944384098053,,row_aspect_mlr0.008_rg0.4_cg0.05_nb0.93,,
43,,,,48,step,,,,,4700,0.2844504714012146,,row_aspect_mlr0.008_rg0.4_cg0.05_nb0.93,,
46,,,,49,step,,,,,4800,0.29225385189056396,,row_aspect_mlr0.008_rg0.4_cg0.05_nb0.93,,
,0.8721,0.39254931716918945,175.44480755599216,50,bin,14121.834901036531,0.0353104104017055,14588.13412484451,1.0,4850,,0.24894146849908452,row_aspect_mlr0.008_rg0.4_cg0.05_nb0.93,0.8701,0.40412522888183594
2,,,,1,step,,,,,100,1.4008407592773438,,row_noaspect_mlr0.008_rg0.3_cg0_nb0.95,,
5,,,,2,step,,,,,200,1.270655632019043,,row_noaspect_mlr0.008_rg0.3_cg0_nb0.95,,
8,,,,3,step,,,,,300,1.1981182098388672,,row_noaspect_mlr0.008_rg0.3_cg0_nb0.95,,
11,,,,4,step,,,,,400,1.2534303665161133,,row_noaspect_mlr0.008_rg0.3_cg0_nb0.95,,
14,,,,5,step,,,,,500,0.9461421966552734,,row_noaspect_mlr0.008_rg0.3_cg0_nb0.95,,
17,,,,6,step,,,,,600,0.977003812789917,,row_noaspect_mlr0.008_rg0.3_cg0_nb0.95,,
,0.7006,0.8517968170166016,21.79720713593997,7,bin,14234.549490790785,0.03450114534735194,14840.087041901565,0.12494845360824743,606,,1.2588514202695475,row_noaspect_mlr0.008_rg0.3_cg0_nb0.95,0.7006,0.8517968170166016
20,,,,7,step,,,,,700,0.8144298791885376,,row_noaspect_mlr0.008_rg0.3_cg0_nb0.95,,
23,,,,8,step,,,,,800,0.7408598065376282,,row_noaspect_mlr0.008_rg0.3_cg0_nb0.95,,
26,,,,9,step,,,,,900,0.6778419613838196,,row_noaspect_mlr0.008_rg0.3_cg0_nb0.95,,
29,,,,10,step,,,,,1000,0.7238127589225769,,row_noaspect_mlr0.008_rg0.3_cg0_nb0.95,,
32,,,,11,step,,,,,1100,0.6451609134674072,,row_noaspect_mlr0.008_rg0.3_cg0_nb0.95,,
35,,,,12,step,,,,,1200,0.7058203816413879,,row_noaspect_mlr0.008_rg0.3_cg0_nb0.95,,
,0.7813,0.621335710144043,42.901153990998864,13,bin,14708.692358856793,0.033930604339757066,14963.814379758558,0.24989690721649485,1212,,0.7443403721642573,row_noaspect_mlr0.008_rg0.3_cg0_nb0.95,0.7813,0.621335710144043
38,,,,13,step,,,,,1300,0.6604823470115662,,row_noaspect_mlr0.008_rg0.3_cg0_nb0.95,,
41,,,,14,step,,,,,1400,0.5472208261489868,,row_noaspect_mlr0.008_rg0.3_cg0_nb0.95,,
44,,,,15,step,,,,,1500,0.5499267578125,,row_noaspect_mlr0.008_rg0.3_cg0_nb0.95,,
47,,,,16,step,,,,,1600,0.5814261436462402,,row_noaspect_mlr0.008_rg0.3_cg0_nb0.95,,
50,,,,17,step,,,,,1700,0.5298604369163513,,row_noaspect_mlr0.008_rg0.3_cg0_nb0.95,,
53,,,,18,step,,,,,1800,0.4149920642375946,,row_noaspect_mlr0.008_rg0.3_cg0_nb0.95,,
,0.8139,0.5524757400512695,64.11426798300818,19,bin,14650.629600639879,0.03399631344345805,14995.925659475133,0.3750515463917526,1819,,0.5409055463171869,row_noaspect_mlr0.008_rg0.3_cg0_nb0.95,0.8139,0.5524757400512695
56,,,,19,step,,,,,1900,0.5558902025222778,,row_noaspect_mlr0.008_rg0.3_cg0_nb0.95,,
59,,,,20,step,,,,,2000,0.5150604844093323,,row_noaspect_mlr0.008_rg0.3_cg0_nb0.95,,
62,,,,21,step,,,,,2100,0.390746533870697,,row_noaspect_mlr0.008_rg0.3_cg0_nb0.95,,
65,,,,22,step,,,,,2200,0.42137718200683594,,row_noaspect_mlr0.008_rg0.3_cg0_nb0.95,,
68,,,,23,step,,,,,2300,0.3853742480278015,,row_noaspect_mlr0.008_rg0.3_cg0_nb0.95,,
71,,,,24,step,,,,,2400,0.41000795364379883,,row_noaspect_mlr0.008_rg0.3_cg0_nb0.95,,
,0.8402,0.4708027160644531,85.369572639931,25,bin,14597.46939957952,0.034153327258248434,14994.749140581833,0.5,2425,,0.42930169570760757,row_noaspect_mlr0.008_rg0.3_cg0_nb0.95,0.8402,0.4708027160644531
74,,,,25,step,,,,,2500,0.4255988597869873,,row_noaspect_mlr0.008_rg0.3_cg0_nb0.95,,
77,,,,26,step,,,,,2600,0.34417277574539185,,row_noaspect_mlr0.008_rg0.3_cg0_nb0.95,,
80,,,,27,step,,,,,2700,0.3810020089149475,,row_noaspect_mlr0.008_rg0.3_cg0_nb0.95,,
83,,,,28,step,,,,,2800,0.4351039528846741,,row_noaspect_mlr0.008_rg0.3_cg0_nb0.95,,
86,,,,29,step,,,,,2900,0.4015548825263977,,row_noaspect_mlr0.008_rg0.3_cg0_nb0.95,,
89,,,,30,step,,,,,3000,0.32298222184181213,,row_noaspect_mlr0.008_rg0.3_cg0_nb0.95,,
,0.8574,0.43122952270507814,106.6979178939946,32,bin,14553.887797243937,0.034196961551817076,14990.21340535418,0.6249484536082475,3031,,0.35365224649312077,row_noaspect_mlr0.008_rg0.3_cg0_nb0.95,0.8574,0.43122952270507814
92,,,,31,step,,,,,3100,0.32108551263809204,,row_noaspect_mlr0.008_rg0.3_cg0_nb0.95,,
95,,,,32,step,,,,,3200,0.30740463733673096,,row_noaspect_mlr0.008_rg0.3_cg0_nb0.95,,
1,,,,34,step,,,,,3300,0.2945932149887085,,row_noaspect_mlr0.008_rg0.3_cg0_nb0.95,,
4,,,,35,step,,,,,3400,0.2336166352033615,,row_noaspect_mlr0.008_rg0.3_cg0_nb0.95,,
7,,,,36,step,,,,,3500,0.2335231751203537,,row_noaspect_mlr0.008_rg0.3_cg0_nb0.95,,
10,,,,37,step,,,,,3600,0.2992066740989685,,row_noaspect_mlr0.008_rg0.3_cg0_nb0.95,,
,0.8627,0.43122952270507814,127.93836011493113,38,bin,14631.781400369831,0.03404888652051804,14998.033102352418,0.7501030927835052,3638,,0.30026790342574455,row_noaspect_mlr0.008_rg0.3_cg0_nb0.95,0.8627,0.43561653366088865
13,,,,38,step,,,,,3700,0.25198251008987427,,row_noaspect_mlr0.008_rg0.3_cg0_nb0.95,,
16,,,,39,step,,,,,3800,0.24233728647232056,,row_noaspect_mlr0.008_rg0.3_cg0_nb0.95,,
19,,,,40,step,,,,,3900,0.2868233621120453,,row_noaspect_mlr0.008_rg0.3_cg0_nb0.95,,
22,,,,41,step,,,,,4000,0.2664148211479187,,row_noaspect_mlr0.008_rg0.3_cg0_nb0.95,,
25,,,,42,step,,,,,4100,0.20815598964691162,,row_noaspect_mlr0.008_rg0.3_cg0_nb0.95,,
28,,,,43,step,,,,,4200,0.17817190289497375,,row_noaspect_mlr0.008_rg0.3_cg0_nb0.95,,
,0.8627,0.41573437728881835,149.25682324392255,44,bin,14560.618477465487,0.0342157067619218,14993.147979703637,0.8750515463917525,4244,,0.2617942864450291,row_noaspect_mlr0.008_rg0.3_cg0_nb0.95,0.8625,0.41573437728881835
31,,,,44,step,,,,,4300,0.27429622411727905,,row_noaspect_mlr0.008_rg0.3_cg0_nb0.95,,
34,,,,45,step,,,,,4400,0.2650739550590515,,row_noaspect_mlr0.008_rg0.3_cg0_nb0.95,,
37,,,,46,step,,,,,4500,0.23230856657028198,,row_noaspect_mlr0.008_rg0.3_cg0_nb0.95,,
40,,,,47,step,,,,,4600,0.2508707046508789,,row_noaspect_mlr0.008_rg0.3_cg0_nb0.95,,
43,,,,48,step,,,,,4700,0.2733539342880249,,row_noaspect_mlr0.008_rg0.3_cg0_nb0.95,,
46,,,,49,step,,,,,4800,0.23863111436367035,,row_noaspect_mlr0.008_rg0.3_cg0_nb0.95,,
,0.8732,0.40602947998046873,170.17816151597071,50,bin,14830.481322124899,0.03359919485790507,15023.366735896694,1.0,4850,,0.22809687790402486,row_noaspect_mlr0.008_rg0.3_cg0_nb0.95,0.8732,0.40602947998046873
