type,trial,epoch,step,batch,train_loss,lr,step_ms,step_timing,family,label,train_acc,val_loss,val_acc,best_val_acc,best_val_loss,examples_per_sec,max_memory_mb,progress,interval_examples_per_sec,interval_avg_step_ms,overall_examples_per_sec,elapsed_wall_sec,opt_matrix_count,opt_fallback_count,opt_group_count,opt_soda_weight,opt_step,opt_lr,opt_beta,opt_params,opt_matrix_params,opt_gram_params,opt_mimuon_params,opt_normuon_params,opt_normuon_aspect_params,opt_sync_diagnostics
step,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,26,2300,38.0,0.5126357078552246,0.012,16.60807302687317,cuda_synchronized,previous_best_rms,AnchorMuon RMS,,,,,,,,,,,,,20.0,40.0,2.0,0.0004344048653344917,,,,,,,,,,
step,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,26,2325,63.0,0.45663028955459595,0.012,17.968080937862396,cuda_synchronized,previous_best_rms,AnchorMuon RMS,,,,,,,,,,,,,20.0,40.0,2.0,0.0004297378599054577,,,,,,,,,,
epoch,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,26,2349,,0.5212351707206375,,,cuda_synchronized,previous_best_rms,AnchorMuon RMS,81.53735632183908,0.4909759804725647,82.84,82.84,0.4909759804725647,28505.12185518489,1124.677734375,,,,,,20.0,40.0,2.0,0.000425531914893617,,,,,,,,,,
step,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,27,2350,1.0,0.4794398248195648,0.012,22.772299009375274,cuda_synchronized,previous_best_rms,AnchorMuon RMS,,,,,,,,,,,,,20.0,40.0,2.0,0.00042517006802721087,,,,,,,,,,
step,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,27,2375,26.0,0.4647912383079529,0.012,16.672350000590086,cuda_synchronized,previous_best_rms,AnchorMuon RMS,,,,,,,,,,,,,20.0,40.0,2.0,0.00042069835927639884,,,,,,,,,,
step,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,27,2400,51.0,0.5331990718841553,0.012,16.342467977665365,cuda_synchronized,previous_best_rms,AnchorMuon RMS,,,,,,,,,,,,,20.0,40.0,2.0,0.00041631973355537054,,,,,,,,,,
step,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,27,2425,76.0,0.4640156626701355,0.012,17.596677062101662,cuda_synchronized,previous_best_rms,AnchorMuon RMS,,,,,,,,,,,,,20.0,40.0,2.0,0.00041203131437989287,,,,,,,,,,
epoch,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,27,2436,,0.5115851766761692,,,cuda_synchronized,previous_best_rms,AnchorMuon RMS,81.99084051724138,0.5027077753067016,81.76,82.84,0.4909759804725647,28171.32310531317,1124.677734375,,,,,,20.0,40.0,2.0,0.0004103405826836274,,,,,,,,,,
step,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,28,2450,14.0,0.49329710006713867,0.012,18.792935996316373,cuda_synchronized,previous_best_rms,AnchorMuon RMS,,,,,,,,,,,,,20.0,40.0,2.0,0.0004078303425774878,,,,,,,,,,
step,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,28,2475,39.0,0.4475759267807007,0.012,18.050475977361202,cuda_synchronized,previous_best_rms,AnchorMuon RMS,,,,,,,,,,,,,20.0,40.0,2.0,0.0004037141703673799,,,,,,,,,,
step,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,28,2500,64.0,0.48335301876068115,0.012,16.108512063510716,cuda_synchronized,previous_best_rms,AnchorMuon RMS,,,,,,,,,,,,,20.0,40.0,2.0,0.0003996802557953637,,,,,,,,,,
epoch,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,28,2523,,0.5002047851167876,,,cuda_synchronized,previous_best_rms,AnchorMuon RMS,82.19737787356321,0.508233734369278,81.9,82.84,0.4909759804725647,27955.209288593287,1124.677734375,,,,,,20.0,40.0,2.0,0.0003961965134706815,,,,,,,,,,
step,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,29,2525,2.0,0.4810117483139038,0.012,17.12761295493692,cuda_synchronized,previous_best_rms,AnchorMuon RMS,,,,,,,,,,,,,20.0,40.0,2.0,0.0003957261574990107,,,,,,,,,,
step,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,29,2550,27.0,0.5035535097122192,0.012,16.404021997004747,cuda_synchronized,previous_best_rms,AnchorMuon RMS,,,,,,,,,,,,,20.0,40.0,2.0,0.00039184952978056425,,,,,,,,,,
step,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,29,2575,52.0,0.573664665222168,0.012,17.50178204383701,cuda_synchronized,previous_best_rms,AnchorMuon RMS,,,,,,,,,,,,,20.0,40.0,2.0,0.00038804811796662784,,,,,,,,,,
step,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,29,2600,77.0,0.5104869604110718,0.012,16.158077982254326,cuda_synchronized,previous_best_rms,AnchorMuon RMS,,,,,,,,,,,,,20.0,40.0,2.0,0.0003843197540353574,,,,,,,,,,
epoch,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,29,2610,,0.497611449710254,,,cuda_synchronized,previous_best_rms,AnchorMuon RMS,82.35677083333333,0.4911865348815918,82.98,82.98,0.4909759804725647,28707.116354470967,1124.677734375,,,,,,20.0,40.0,2.0,0.00038299502106472615,,,,,,,,,,
step,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,30,2625,15.0,0.4930320680141449,0.012,16.347727039828897,cuda_synchronized,previous_best_rms,AnchorMuon RMS,,,,,,,,,,,,,20.0,40.0,2.0,0.00038066235249333843,,,,,,,,,,
step,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,30,2650,40.0,0.4951888918876648,0.012,16.69776893686503,cuda_synchronized,previous_best_rms,AnchorMuon RMS,,,,,,,,,,,,,20.0,40.0,2.0,0.0003770739064856712,,,,,,,,,,
step,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,30,2675,65.0,0.4889465868473053,0.012,15.717798029072583,cuda_synchronized,previous_best_rms,AnchorMuon RMS,,,,,,,,,,,,,20.0,40.0,2.0,0.00037355248412401944,,,,,,,,,,
epoch,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,30,2697,,0.4850880304972331,,,cuda_synchronized,previous_best_rms,AnchorMuon RMS,82.78107040229885,0.48443990588188174,82.9,82.98,0.48443990588188174,29440.82321648509,1124.677734375,,,,,,20.0,40.0,2.0,0.00037064492216456633,,,,,,,,,,
step,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,31,2700,3.0,0.5073294639587402,0.012,16.181704006157815,cuda_synchronized,previous_best_rms,AnchorMuon RMS,,,,,,,,,,,,,20.0,40.0,2.0,0.0003700962250185048,,,,,,,,,,
bin,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,31,2719,,0.5074218075503322,,,cuda_synchronized,previous_best_rms,AnchorMuon RMS,,0.4969103107452393,82.52,82.98,0.48443990588188174,,1124.677734375,0.6250574712643678,27068.63790925684,17.198904584588224,29611.80111106995,52.52083091798704,20.0,40.0,2.0,0.0003676470588235294,,,,,,,,,,
step,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,31,2725,28.0,0.4719579219818115,0.012,17.716898932121694,cuda_synchronized,previous_best_rms,AnchorMuon RMS,,,,,,,,,,,,,20.0,40.0,2.0,0.0003667033370003667,,,,,,,,,,
step,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,31,2750,53.0,0.4631604552268982,0.012,17.6501979585737,cuda_synchronized,previous_best_rms,AnchorMuon RMS,,,,,,,,,,,,,20.0,40.0,2.0,0.0003633720930232558,,,,,,,,,,
step,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,31,2775,78.0,0.5086609125137329,0.012,15.568411094136536,cuda_synchronized,previous_best_rms,AnchorMuon RMS,,,,,,,,,,,,,20.0,40.0,2.0,0.00036010082823190496,,,,,,,,,,
epoch,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,31,2784,,0.47923115580931475,,,cuda_synchronized,previous_best_rms,AnchorMuon RMS,82.94944324712644,0.45553203058242797,83.94,83.94,0.45553203058242797,27576.630082043583,1124.677734375,,,,,,20.0,40.0,2.0,0.0003590664272890485,,,,,,,,,,
step,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,32,2800,16.0,0.4598906636238098,0.012,15.388828935101628,cuda_synchronized,previous_best_rms,AnchorMuon RMS,,,,,,,,,,,,,20.0,40.0,2.0,0.00035688793718772306,,,,,,,,,,
step,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,32,2825,41.0,0.5301984548568726,0.012,17.276127939112484,cuda_synchronized,previous_best_rms,AnchorMuon RMS,,,,,,,,,,,,,20.0,40.0,2.0,0.00035373187124159886,,,,,,,,,,
step,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,32,2850,66.0,0.41892123222351074,0.012,15.478434041142464,cuda_synchronized,previous_best_rms,AnchorMuon RMS,,,,,,,,,,,,,20.0,40.0,2.0,0.0003506311360448808,,,,,,,,,,
epoch,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,32,2871,,0.46789626623022146,,,cuda_synchronized,previous_best_rms,AnchorMuon RMS,83.48823635057471,0.45716141724586484,83.78,83.94,0.45553203058242797,30083.56920901563,1124.677734375,,,,,,20.0,40.0,2.0,0.00034818941504178273,,,,,,,,,,
step,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,33,2875,4.0,0.4536462426185608,0.012,17.524595954455435,cuda_synchronized,previous_best_rms,AnchorMuon RMS,,,,,,,,,,,,,20.0,40.0,2.0,0.0003475842891901286,,,,,,,,,,
step,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,33,2900,29.0,0.43125176429748535,0.012,18.590798950754106,cuda_synchronized,previous_best_rms,AnchorMuon RMS,,,,,,,,,,,,,20.0,40.0,2.0,0.00034458993797381116,,,,,,,,,,
step,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,33,2925,54.0,0.465118408203125,0.012,17.378624062985182,cuda_synchronized,previous_best_rms,AnchorMuon RMS,,,,,,,,,,,,,20.0,40.0,2.0,0.00034164673727365904,,,,,,,,,,
step,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,33,2950,79.0,0.45407551527023315,0.012,14.57543100696057,cuda_synchronized,previous_best_rms,AnchorMuon RMS,,,,,,,,,,,,,20.0,40.0,2.0,0.00033875338753387534,,,,,,,,,,
epoch,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,33,2958,,0.46655809605258636,,,cuda_synchronized,previous_best_rms,AnchorMuon RMS,83.40741738505747,0.46919035987854,83.44,83.94,0.45553203058242797,28743.783527938795,1124.677734375,,,,,,20.0,40.0,2.0,0.0003379520108144643,,,,,,,,,,
step,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,34,2975,17.0,0.4586034417152405,0.012,15.681502991355956,cuda_synchronized,previous_best_rms,AnchorMuon RMS,,,,,,,,,,,,,20.0,40.0,2.0,0.0003359086328518643,,,,,,,,,,
step,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,34,3000,42.0,0.4740641713142395,0.012,16.577216098085046,cuda_synchronized,previous_best_rms,AnchorMuon RMS,,,,,,,,,,,,,20.0,40.0,2.0,0.00033311125916055963,,,,,,,,,,
step,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,34,3025,67.0,0.45860162377357483,0.012,14.622301911003888,cuda_synchronized,previous_best_rms,AnchorMuon RMS,,,,,,,,,,,,,20.0,40.0,2.0,0.0003303600925008259,,,,,,,,,,
epoch,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,34,3045,,0.45893727362841025,,,cuda_synchronized,previous_best_rms,AnchorMuon RMS,83.67456896551724,0.47427451767921447,83.52,83.94,0.45553203058242797,30725.40822217818,1124.677734375,,,,,,20.0,40.0,2.0,0.00032829940906106366,,,,,,,,,,
step,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,35,3050,5.0,0.44663912057876587,0.012,18.34318193141371,cuda_synchronized,previous_best_rms,AnchorMuon RMS,,,,,,,,,,,,,20.0,40.0,2.0,0.000327653997378768,,,,,,,,,,
step,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,35,3075,30.0,0.4320814609527588,0.012,15.065226005390286,cuda_synchronized,previous_best_rms,AnchorMuon RMS,,,,,,,,,,,,,20.0,40.0,2.0,0.00032499187520311994,,,,,,,,,,
step,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,35,3100,55.0,0.42148634791374207,0.012,16.96008793078363,cuda_synchronized,previous_best_rms,AnchorMuon RMS,,,,,,,,,,,,,20.0,40.0,2.0,0.0003223726627981947,,,,,,,,,,
step,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,35,3125,80.0,0.44055068492889404,0.012,14.956630999222398,cuda_synchronized,previous_best_rms,AnchorMuon RMS,,,,,,,,,,,,,20.0,40.0,2.0,0.0003197953309881676,,,,,,,,,,
epoch,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,35,3132,,0.4498598226185503,,,cuda_synchronized,previous_best_rms,AnchorMuon RMS,84.00682471264368,0.46167184705734254,83.92,83.94,0.45553203058242797,29695.279117123522,1124.677734375,,,,,,20.0,40.0,2.0,0.0003191828917969997,,,,,,,,,,
step,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,36,3150,18.0,0.49422693252563477,0.012,17.956404015421867,cuda_synchronized,previous_best_rms,AnchorMuon RMS,,,,,,,,,,,,,20.0,40.0,2.0,0.00031725888324873094,,,,,,,,,,
step,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,36,3175,43.0,0.5065109729766846,0.012,16.50383393280208,cuda_synchronized,previous_best_rms,AnchorMuon RMS,,,,,,,,,,,,,20.0,40.0,2.0,0.0003147623544224111,,,,,,,,,,
step,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,36,3200,68.0,0.4339938163757324,0.012,16.626100055873394,cuda_synchronized,previous_best_rms,AnchorMuon RMS,,,,,,,,,,,,,20.0,40.0,2.0,0.0003123048094940662,,,,,,,,,,
epoch,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,36,3219,,0.44607894893350275,,,cuda_synchronized,previous_best_rms,AnchorMuon RMS,84.19091235632185,0.4746404448032379,82.82,83.94,0.45553203058242797,28287.779388436196,1124.677734375,,,,,,20.0,40.0,2.0,0.00031055900621118014,,,,,,,,,,
step,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,37,3225,6.0,0.38266974687576294,0.012,17.941460944712162,cuda_synchronized,previous_best_rms,AnchorMuon RMS,,,,,,,,,,,,,20.0,40.0,2.0,0.0003098853424233034,,,,,,,,,,
step,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,37,3250,31.0,0.413902223110199,0.012,16.837522038258612,cuda_synchronized,previous_best_rms,AnchorMuon RMS,,,,,,,,,,,,,20.0,40.0,2.0,0.0003075030750307503,,,,,,,,,,
bin,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,37,3262,,0.4584842577274772,,,cuda_synchronized,previous_best_rms,AnchorMuon RMS,,0.4621159967422485,84.38,84.38,0.45553203058242797,,1124.677734375,0.7498850574712643,27974.257596277555,16.70813550752404,29778.73331845548,62.52908409398515,20.0,40.0,2.0,0.00030646644192460924,,,,,,,,,,
step,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,37,3275,56.0,0.5230988264083862,0.012,17.54270400851965,cuda_synchronized,previous_best_rms,AnchorMuon RMS,,,,,,,,,,,,,20.0,40.0,2.0,0.0003051571559353067,,,,,,,,,,
step,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,37,3300,81.0,0.5401634573936462,0.012,15.875457902438939,cuda_synchronized,previous_best_rms,AnchorMuon RMS,,,,,,,,,,,,,20.0,40.0,2.0,0.0003028467595396729,,,,,,,,,,
epoch,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,37,3306,,0.4364799555690809,,,cuda_synchronized,previous_best_rms,AnchorMuon RMS,84.55235272988506,0.4597394371032715,84.14,84.38,0.45553203058242797,27274.462068784105,1124.677734375,,,,,,20.0,40.0,2.0,0.0003023888720895071,,,,,,,,,,
step,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,38,3325,19.0,0.4418294429779053,0.012,18.162667052820325,cuda_synchronized,previous_best_rms,AnchorMuon RMS,,,,,,,,,,,,,20.0,40.0,2.0,0.00030057108506161706,,,,,,,,,,
step,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,38,3350,44.0,0.41677144169807434,0.012,17.94148003682494,cuda_synchronized,previous_best_rms,AnchorMuon RMS,,,,,,,,,,,,,20.0,40.0,2.0,0.0002983293556085919,,,,,,,,,,
step,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,38,3375,69.0,0.45894667506217957,0.012,15.80427004955709,cuda_synchronized,previous_best_rms,AnchorMuon RMS,,,,,,,,,,,,,20.0,40.0,2.0,0.0002961208172934557,,,,,,,,,,
epoch,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,38,3393,,0.43089409977540205,,,cuda_synchronized,previous_best_rms,AnchorMuon RMS,84.68256106321839,0.4639658329486847,83.74,84.38,0.45553203058242797,28141.00000499195,1124.677734375,,,,,,20.0,40.0,2.0,0.0002946375957572186,,,,,,,,,,
step,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,39,3400,7.0,0.4025295376777649,0.012,17.28069595992565,cuda_synchronized,previous_best_rms,AnchorMuon RMS,,,,,,,,,,,,,20.0,40.0,2.0,0.00029394473838918284,,,,,,,,,,
step,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,39,3425,32.0,0.4583282768726349,0.012,15.348998014815152,cuda_synchronized,previous_best_rms,AnchorMuon RMS,,,,,,,,,,,,,20.0,40.0,2.0,0.0002918004085205719,,,,,,,,,,
step,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,39,3450,57.0,0.4012851119041443,0.012,17.323610954917967,cuda_synchronized,previous_best_rms,AnchorMuon RMS,,,,,,,,,,,,,20.0,40.0,2.0,0.00028968713789107763,,,,,,,,,,
step,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,39,3475,82.0,0.4017374813556671,0.012,15.48924099188298,cuda_synchronized,previous_best_rms,AnchorMuon RMS,,,,,,,,,,,,,20.0,40.0,2.0,0.0002876042565429968,,,,,,,,,,
epoch,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,39,3480,,0.4269925568295621,,,cuda_synchronized,previous_best_rms,AnchorMuon RMS,84.88236350574712,0.45430671133995054,83.82,84.38,0.45430671133995054,28760.48602349035,1124.677734375,,,,,,20.0,40.0,2.0,0.0002872737719046251,,,,,,,,,,
step,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,40,3500,20.0,0.3708193898200989,0.011949414519906327,17.4635739531368,cuda_synchronized,previous_best_rms,AnchorMuon RMS,,,,,,,,,,,,,20.0,40.0,2.0,0.00028555111364934324,,,,,,,,,,
step,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,40,3525,45.0,0.4596397876739502,0.011633255269320845,18.016123911365867,cuda_synchronized,previous_best_rms,AnchorMuon RMS,,,,,,,,,,,,,20.0,40.0,2.0,0.0002835270768358378,,,,,,,,,,
step,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,40,3550,70.0,0.45723628997802734,0.011317096018735364,15.886525041423738,cuda_synchronized,previous_best_rms,AnchorMuon RMS,,,,,,,,,,,,,20.0,40.0,2.0,0.00028153153153153153,,,,,,,,,,
epoch,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,40,3567,,0.41608784596125287,,,cuda_synchronized,previous_best_rms,AnchorMuon RMS,85.23931393678161,0.4524510106086731,84.68,84.68,0.4524510106086731,28004.5827745312,1124.677734375,,,,,,20.0,40.0,2.0,0.0002802690582959641,,,,,,,,,,
step,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,41,3575,8.0,0.40721064805984497,0.011000936768149883,17.09082699380815,cuda_synchronized,previous_best_rms,AnchorMuon RMS,,,,,,,,,,,,,20.0,40.0,2.0,0.0002795638803466592,,,,,,,,,,
step,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,41,3600,33.0,0.4062415361404419,0.010684777517564404,15.708335093222558,cuda_synchronized,previous_best_rms,AnchorMuon RMS,,,,,,,,,,,,,20.0,40.0,2.0,0.000277623542476402,,,,,,,,,,
step,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,41,3625,58.0,0.44991323351860046,0.010368618266978923,17.362460028380156,cuda_synchronized,previous_best_rms,AnchorMuon RMS,,,,,,,,,,,,,20.0,40.0,2.0,0.00027570995312930797,,,,,,,,,,
step,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,41,3650,83.0,0.4114384055137634,0.010052459016393444,15.89079201221466,cuda_synchronized,previous_best_rms,AnchorMuon RMS,,,,,,,,,,,,,20.0,40.0,2.0,0.0002738225629791895,,,,,,,,,,
epoch,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,41,3654,,0.3929086344680567,,,cuda_synchronized,previous_best_rms,AnchorMuon RMS,86.04076867816092,0.4381208127498627,84.44,84.68,0.4381208127498627,29558.067280550167,1124.677734375,,,,,,20.0,40.0,2.0,0.00027359781121751026,,,,,,,,,,
step,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,42,3675,21.0,0.3533702492713928,0.009736299765807963,17.494391067884862,cuda_synchronized,previous_best_rms,AnchorMuon RMS,,,,,,,,,,,,,20.0,40.0,2.0,0.0002719608376393799,,,,,,,,,,
step,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,42,3700,46.0,0.355121374130249,0.009420140515222481,16.952335950918496,cuda_synchronized,previous_best_rms,AnchorMuon RMS,,,,,,,,,,,,,20.0,40.0,2.0,0.0002701242571582928,,,,,,,,,,
step,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,42,3725,71.0,0.36038023233413696,0.009103981264637007,18.60385900363326,cuda_synchronized,previous_best_rms,AnchorMuon RMS,,,,,,,,,,,,,20.0,40.0,2.0,0.00026831231553528306,,,,,,,,,,
epoch,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,42,3741,,0.3740508871516962,,,cuda_synchronized,previous_best_rms,AnchorMuon RMS,86.7322198275862,0.42351058959960936,85.98,85.98,0.42351058959960936,27794.38094429776,1124.677734375,,,,,,20.0,40.0,2.0,0.0002672367717797969,,,,,,,,,,
step,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,43,3750,9.0,0.34115147590637207,0.008787822014051526,17.559008905664086,cuda_synchronized,previous_best_rms,AnchorMuon RMS,,,,,,,,,,,,,20.0,40.0,2.0,0.00026652452025586353,,,,,,,,,,
step,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,43,3775,34.0,0.3745729327201843,0.008471662763466047,16.41820394434035,cuda_synchronized,previous_best_rms,AnchorMuon RMS,,,,,,,,,,,,,20.0,40.0,2.0,0.00026476039184537993,,,,,,,,,,
step,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,43,3800,59.0,0.3310202658176422,0.008155503512880566,16.30877808202058,cuda_synchronized,previous_best_rms,AnchorMuon RMS,,,,,,,,,,,,,20.0,40.0,2.0,0.0002630194634402946,,,,,,,,,,
bin,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,43,3806,,0.40359226280056376,,,cuda_synchronized,previous_best_rms,AnchorMuon RMS,,0.434647824382782,85.22,85.98,0.42351058959960936,,1124.677734375,0.8749425287356322,27269.54599709293,17.226638019458143,29770.526666996353,72.81419273407664,20.0,40.0,2.0,0.0002626740215392698,,,,,,,,,,
step,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,43,3825,84.0,0.3787599802017212,0.007839344262295087,15.837350976653397,cuda_synchronized,previous_best_rms,AnchorMuon RMS,,,,,,,,,,,,,20.0,40.0,2.0,0.0002613012803762738,,,,,,,,,,
epoch,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,43,3828,,0.34824887329134446,,,cuda_synchronized,previous_best_rms,AnchorMuon RMS,87.64367816091954,0.42309807348251344,85.66,85.98,0.42309807348251344,27192.66914648083,1124.677734375,,,,,,20.0,40.0,2.0,0.00026116479498563595,,,,,,,,,,
step,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,44,3850,22.0,0.2667149305343628,0.007523185011709605,15.516162035055459,cuda_synchronized,previous_best_rms,AnchorMuon RMS,,,,,,,,,,,,,20.0,40.0,2.0,0.00025960539979231567,,,,,,,,,,
step,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,44,3875,47.0,0.3429791033267975,0.007207025761124125,18.541894969530404,cuda_synchronized,previous_best_rms,AnchorMuon RMS,,,,,,,,,,,,,20.0,40.0,2.0,0.00025793139025019347,,,,,,,,,,
step,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,44,3900,72.0,0.3818100690841675,0.006890866510538645,16.70960697811097,cuda_synchronized,previous_best_rms,AnchorMuon RMS,,,,,,,,,,,,,20.0,40.0,2.0,0.00025627883136852895,,,,,,,,,,
epoch,final_previous_best_rms_previous_best_rms_wsd_lr0.012_flr1_b2_0.95_seed131415,44,3915,,0.31883249389029095,,,cuda_synchronized,previous_best_rms,AnchorMuon RMS,88.56860632183908,0.4157750748157501,85.56,85.98,0.4157750748157501,28087.903043129747,1124.677734375,,,,,,20.0,40.0,2.0,0.0002553626149131767,,,,,,,,,,
