best_val_acc,best_val_loss,cuda,dataset,ema_beta,ema_gamma,ema_rest_frac,ema_warmup_frac,eval_every,fallback_lr_mult,fallback_mode,family,final_lr_scale,final_train_loss,final_val_acc,final_val_loss,gpu_name,lr,mean_step_time_ms,median_step_time_ms,name,normuon_beta2,param_count,pmuoneq_beta,row_gamma,seed,soda_lambda_power,soda_lambda_scale,steps,tokens_per_sec,torch,train_bytes,val_bytes,wall_time_sec,warmup_steps,weight_decay,wsd_decay_frac
0.5738983154296875,1.4222071580588818,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train,0.3,0.995,0.2,0.3,200,0.5,atan2,ema_muown,0.1,1.5621280670166016,0.5738983154296875,1.4222071580588818,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0011,22.788180352169242,22.4401029990986,fineweb_ema_muown_lr0.0011_wd0.01_b0.3_g0.995,0.93,49424640,0.9,0.25,123,1.0,1.0,1200,179742.30222423596,2.13.0.dev20260506+cu130,268435456,4194304,27.915227493969724,100,0.01,0.2
0.5812149047851562,1.3989786840975285,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train,0.1,0.99,0.2,0.3,200,0.5,atan2,ema_muown,0.1,1.5405142307281494,0.5812149047851562,1.3989786840975285,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0013,22.39196447810779,22.155373531859368,fineweb_ema_muown_lr0.0013_wd0_b0.1_g0.99,0.93,49424640,0.9,0.25,123,1.0,1.0,1200,182922.7624938662,2.13.0.dev20260506+cu130,268435456,4194304,27.438480271026492,100,0.0,0.2
0.5807647705078125,1.3999864421784878,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train,0.1,0.995,0.2,0.3,200,0.5,atan2,ema_muown,0.1,1.5461006164550781,0.5807647705078125,1.3999864421784878,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0013,22.134838873850335,21.911788498982787,fineweb_ema_muown_lr0.0013_wd0_b0.1_g0.995,0.93,49424640,0.9,0.25,123,1.0,1.0,1200,185047.65376173277,2.13.0.dev20260506+cu130,268435456,4194304,27.119405386969447,100,0.0,0.2
0.581146240234375,1.3978057205677032,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train,0.3,0.99,0.2,0.3,200,0.5,atan2,ema_muown,0.1,1.5465916395187378,0.581146240234375,1.3978057205677032,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0013,22.347116254386492,22.155979997478426,fineweb_ema_muown_lr0.0013_wd0_b0.3_g0.99,0.93,49424640,0.9,0.25,123,1.0,1.0,1200,183289.86851697255,2.13.0.dev20260506+cu130,268435456,4194304,27.390639239922166,100,0.0,0.2
0.5816726684570312,1.3963311612606049,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train,0.3,0.995,0.2,0.3,200,0.5,atan2,ema_muown,0.1,1.5415010452270508,0.5816726684570312,1.3963311612606049,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0013,22.070387669664342,21.899654995650053,fineweb_ema_muown_lr0.0013_wd0_b0.3_g0.995,0.93,49424640,0.9,0.25,123,1.0,1.0,1200,185588.04046881042,2.13.0.dev20260506+cu130,268435456,4194304,27.04329580301419,100,0.0,0.2
0.5736465454101562,1.4288158267736435,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train,0.1,0.99,0.2,0.3,200,0.5,atan2,ema_muown,0.1,1.5807825326919556,0.5736465454101562,1.4288158267736435,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0013,22.86810717516346,22.6748994900845,fineweb_ema_muown_lr0.0013_wd0.01_b0.1_g0.99,0.93,49424640,0.9,0.25,123,1.0,1.0,1200,179114.08096112887,2.13.0.dev20260506+cu130,268435456,4194304,28.01731472904794,100,0.01,0.2
0.57281494140625,1.4310289733111858,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train,0.1,0.995,0.2,0.3,200,0.5,atan2,ema_muown,0.1,1.5820271968841553,0.57281494140625,1.4310289733111858,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0013,22.779649485698126,22.431624005548656,fineweb_ema_muown_lr0.0013_wd0.01_b0.1_g0.995,0.93,49424640,0.9,0.25,123,1.0,1.0,1200,179809.6148306239,2.13.0.dev20260506+cu130,268435456,4194304,27.893024327000603,100,0.01,0.2
0.5732498168945312,1.4308054335415363,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train,0.3,0.99,0.2,0.3,200,0.5,atan2,ema_muown,0.1,1.580240249633789,0.5732498168945312,1.4308054335415363,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0013,23.055089077485416,22.690336976666003,fineweb_ema_muown_lr0.0013_wd0.01_b0.3_g0.99,0.93,49424640,0.9,0.25,123,1.0,1.0,1200,177661.42591051507,2.13.0.dev20260506+cu130,268435456,4194304,28.2355044670403,100,0.01,0.2
0.5732574462890625,1.4302742183208466,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train,0.3,0.995,0.2,0.3,200,0.5,atan2,ema_muown,0.1,1.5796961784362793,0.5732574462890625,1.4302742183208466,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0013,22.79541601727639,22.439491003751755,fineweb_ema_muown_lr0.0013_wd0.01_b0.3_g0.995,0.93,49424640,0.9,0.25,123,1.0,1.0,1200,179685.2488630033,2.13.0.dev20260506+cu130,268435456,4194304,27.912700696033426,100,0.01,0.2
0.5813140869140625,1.3966841995716095,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train,0.1,0.99,0.2,0.3,200,0.5,atan2,ema_muown,0.1,1.5378046035766602,0.5813140869140625,1.3966841995716095,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0016,22.300247156526893,22.155768994707614,fineweb_ema_muown_lr0.0016_wd0_b0.1_g0.99,0.93,49424640,0.9,0.25,123,1.0,1.0,1200,183675.09432742643,2.13.0.dev20260506+cu130,268435456,4194304,27.341812342987396,100,0.0,0.2
0.5824203491210938,1.3964178152382374,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train,0.1,0.995,0.2,0.3,200,0.5,atan2,ema_muown,0.1,1.538316249847412,0.5824203491210938,1.3964178152382374,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0016,22.336018067144323,21.93240897031501,fineweb_ema_muown_lr0.0016_wd0_b0.1_g0.995,0.93,49424640,0.9,0.25,123,1.0,1.0,1200,183380.94049203445,2.13.0.dev20260506+cu130,268435456,4194304,27.36142569396179,100,0.0,0.2
0.5825653076171875,1.3946253508329391,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train,0.3,0.99,0.2,0.3,200,0.5,atan2,ema_muown,0.1,1.5467326641082764,0.5825653076171875,1.3946253508329391,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0016,22.370358053982876,22.158427571412176,fineweb_ema_muown_lr0.0016_wd0_b0.3_g0.99,0.93,49424640,0.9,0.25,123,1.0,1.0,1200,183099.43855685124,2.13.0.dev20260506+cu130,268435456,4194304,27.431254326016642,100,0.0,0.2
0.5829086303710938,1.393945835530758,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train,0.3,0.995,0.2,0.3,200,0.5,atan2,ema_muown,0.1,1.5385246276855469,0.5829086303710938,1.393945835530758,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0016,22.1508224576246,21.917079924605787,fineweb_ema_muown_lr0.0016_wd0_b0.3_g0.995,0.93,49424640,0.9,0.25,123,1.0,1.0,1200,184914.1271316589,2.13.0.dev20260506+cu130,268435456,4194304,27.140289217000827,100,0.0,0.2
0.5681991577148438,1.445697519928217,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train,0.1,0.99,0.2,0.3,200,0.5,atan2,ema_muown,0.1,1.5899426937103271,0.5681991577148438,1.445697519928217,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0016,22.93066999486958,22.698964981827885,fineweb_ema_muown_lr0.0016_wd0.01_b0.1_g0.99,0.93,49424640,0.9,0.25,123,1.0,1.0,1200,178625.3956345987,2.13.0.dev20260506+cu130,268435456,4194304,28.0853191500064,100,0.01,0.2
0.5683975219726562,1.4451555386185646,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train,0.1,0.995,0.2,0.3,200,0.5,atan2,ema_muown,0.1,1.5895438194274902,0.5683975219726562,1.4451555386185646,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0016,22.58116429419412,22.402518487069756,fineweb_ema_muown_lr0.0016_wd0.01_b0.1_g0.995,0.93,49424640,0.9,0.25,123,1.0,1.0,1200,181390.11552442977,2.13.0.dev20260506+cu130,268435456,4194304,27.65514424594585,100,0.01,0.2
0.5692520141601562,1.448371760547161,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train,0.3,0.99,0.2,0.3,200,0.5,atan2,ema_muown,0.1,1.586156964302063,0.5692520141601562,1.448371760547161,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0016,22.93077317609762,22.689599019940943,fineweb_ema_muown_lr0.0016_wd0.01_b0.3_g0.99,0.93,49424640,0.9,0.25,123,1.0,1.0,1200,178624.5918768039,2.13.0.dev20260506+cu130,268435456,4194304,28.089513764018193,100,0.01,0.2
0.567657470703125,1.447940919548273,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train,0.3,0.995,0.2,0.3,200,0.5,atan2,ema_muown,0.1,1.59276282787323,0.567657470703125,1.447940919548273,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0016,22.54953176045092,22.41519797826186,fineweb_ema_muown_lr0.0016_wd0.01_b0.3_g0.995,0.93,49424640,0.9,0.25,123,1.0,1.0,1200,181644.56998543427,2.13.0.dev20260506+cu130,268435456,4194304,27.61282572709024,100,0.01,0.2
