amuse,avg_step_ms,best_val_acc,best_val_loss,col_gamma,elapsed_sec,epoch,examples_per_sec,fallback_beta1,fallback_beta2,fallback_inner_momentum,gpu,lr,lr_final_scale,lr_schedule,max_memory_mb,mimuon,mimuon_mix,momentum,normuon,normuon_aspect_scale,normuon_beta,opt_fallback_count,opt_group_count,opt_matrix_count,opt_soda_weight,optimizer,overall_examples_per_sec,pmuon_beta,pmuon_eq,root_grouping,root_normuon_mode,row_gamma,seed,sfplus_adamc_decay,sfplus_beta1,sfplus_beta1_anneal_steps,sfplus_beta1_max,sfplus_beta_anneal,sfplus_c_warmup,sfplus_c_warmup_enabled,sfplus_inner_momentum,sfplus_polyak,sfplus_polyak_beta,sfplus_r,sfplus_weight_lr_power,soda,split_seed,step,step_timing,test_examples,torch,train_acc,train_examples,train_loss,train_val_size,trial,type,val_acc,val_examples,val_loss,val_source,weight_decay,wsd_decay_frac
False,16.95237976701402,79.54,0.5630495054721832,0.0,20.202640578965656,11,28675.501784872715,0.9,0.95,True,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.014,0.1,wsd,1124.677734375,False,0.85,0.95,True,False,0.93,40.0,2.0,20.0,0.0009569377990430622,root,30202.249302853088,0.9,True,named,row,0.4,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,all,12345,1044,cpu_launch_unsynchronized,10000,2.13.0.dev20260506+cu130,77.3572198275862,45000,0.6412084972721407,5000,root_fim_wsd_lr0.014_rg0.4_pb0.9_nb0.93_fb0.9,epoch,79.54,5000,0.5630495054721832,train_split,0.05,0.2
False,17.17997001342643,79.54,0.5630495054721832,0.0,20.429006863036193,11,27877.917069686693,0.95,0.95,True,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.014,0.1,wsd,1124.677734375,False,0.85,0.95,True,False,0.93,40.0,2.0,20.0,0.0009569377990430622,root,29802.14747754877,0.9,True,named,row,0.4,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,all,12345,1044,cpu_launch_unsynchronized,10000,2.13.0.dev20260506+cu130,77.3572198275862,45000,0.6412084972721407,5000,root_fim_wsd_lr0.014_rg0.4_pb0.9_nb0.93_fb0.95,epoch,79.54,5000,0.5630495054721832,train_split,0.05,0.2
False,17.07586873446723,80.1,0.5535752806186676,0.0,20.270396755076945,11,27984.309996118816,0.5,0.95,True,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.016,0.1,wsd,1124.677734375,False,0.85,0.95,True,False,0.93,40.0,2.0,20.0,0.0009569377990430622,root,29983.833207064905,0.9,True,named,row,0.35,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,all,12345,1044,cpu_launch_unsynchronized,10000,2.13.0.dev20260506+cu130,78.02173132183908,45000,0.624809419971773,5000,root_fim_wsd_lr0.016_rg0.35_pb0.9_nb0.93_fb0.5,epoch,80.1,5000,0.5535752806186676,train_split,0.05,0.2
False,16.985779276792982,80.1,0.5535752806186676,0.0,20.213971854071133,11,26517.403402696644,0.7,0.95,True,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.016,0.1,wsd,1124.677734375,False,0.85,0.95,True,False,0.93,40.0,2.0,20.0,0.0009569377990430622,root,30142.86195862241,0.9,True,named,row,0.35,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,all,12345,1044,cpu_launch_unsynchronized,10000,2.13.0.dev20260506+cu130,78.02173132183908,45000,0.624809419971773,5000,root_fim_wsd_lr0.016_rg0.35_pb0.9_nb0.93_fb0.7,epoch,80.1,5000,0.5535752806186676,train_split,0.05,0.2
False,17.122264170235958,80.06,0.56600123295784,0.0,20.299389909021556,11,27805.496299108658,0.85,0.95,True,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.016,0.1,wsd,1124.677734375,False,0.85,0.95,True,False,0.93,40.0,2.0,20.0,0.0009569377990430622,root,29902.587351153117,0.9,True,named,row,0.35,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,all,12345,1044,cpu_launch_unsynchronized,10000,2.13.0.dev20260506+cu130,77.4829382183908,45000,0.6417584282228317,5000,root_fim_wsd_lr0.016_rg0.35_pb0.9_nb0.93_fb0.85,epoch,80.06,5000,0.56600123295784,train_split,0.05,0.2
False,16.974872917403427,80.1,0.5535752806186676,0.0,20.257529595051892,11,28194.346637730847,0.9,0.95,True,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.016,0.1,wsd,1124.677734375,False,0.85,0.95,True,False,0.93,40.0,2.0,20.0,0.0009569377990430622,root,30162.22875371714,0.9,True,named,row,0.35,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,all,12345,1044,cpu_launch_unsynchronized,10000,2.13.0.dev20260506+cu130,78.02173132183908,45000,0.624809419971773,5000,root_fim_wsd_lr0.016_rg0.35_pb0.9_nb0.93_fb0.9,epoch,80.1,5000,0.5535752806186676,train_split,0.05,0.2
False,16.85861455008095,80.06,0.56600123295784,0.0,20.03791255399119,11,29161.549056914602,0.95,0.95,True,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.016,0.1,wsd,1124.677734375,False,0.85,0.95,True,False,0.93,40.0,2.0,20.0,0.0009569377990430622,root,30370.22991889577,0.9,True,named,row,0.35,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,all,12345,1044,cpu_launch_unsynchronized,10000,2.13.0.dev20260506+cu130,77.4829382183908,45000,0.6417584282228317,5000,root_fim_wsd_lr0.016_rg0.35_pb0.9_nb0.93_fb0.95,epoch,80.06,5000,0.56600123295784,train_split,0.05,0.2
False,17.0425646281596,79.4,0.574691684961319,0.0,20.251654962077737,11,27640.246324714157,0.5,0.95,True,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.01,0.1,wsd,1124.677734375,False,0.85,0.95,True,False,0.93,40.0,2.0,20.0,0.0009569377990430622,root,30042.42678088586,0.9,True,named,row,0.35,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,all,12345,1044,cpu_launch_unsynchronized,10000,2.13.0.dev20260506+cu130,77.66029094827586,45000,0.6321764396524977,5000,root_fim_wsd_lr0.01_rg0.35_pb0.9_nb0.93_fb0.5,epoch,79.4,5000,0.574691684961319,train_split,0.05,0.2
False,17.0907275637494,79.4,0.574691684961319,0.0,20.244076992967166,11,29687.82181720814,0.7,0.95,True,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.01,0.1,wsd,1124.677734375,False,0.85,0.95,True,False,0.93,40.0,2.0,20.0,0.0009569377990430622,root,29957.76499802074,0.9,True,named,row,0.35,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,all,12345,1044,cpu_launch_unsynchronized,10000,2.13.0.dev20260506+cu130,77.66029094827586,45000,0.6321764396524977,5000,root_fim_wsd_lr0.01_rg0.35_pb0.9_nb0.93_fb0.7,epoch,79.4,5000,0.574691684961319,train_split,0.05,0.2
False,17.055596612122667,79.4,0.574691684961319,0.0,20.28620953101199,11,27956.92441930258,0.85,0.95,True,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.01,0.1,wsd,1124.677734375,False,0.85,0.95,True,False,0.93,40.0,2.0,20.0,0.0009569377990430622,root,30019.471710305577,0.9,True,named,row,0.35,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,all,12345,1044,cpu_launch_unsynchronized,10000,2.13.0.dev20260506+cu130,77.66029094827586,45000,0.6321764396524977,5000,root_fim_wsd_lr0.01_rg0.35_pb0.9_nb0.93_fb0.85,epoch,79.4,5000,0.574691684961319,train_split,0.05,0.2
False,17.229536441096794,79.48,0.5723910889148712,0.0,20.435449782991782,11,28427.62665455412,0.9,0.95,True,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.01,0.1,wsd,1124.677734375,False,0.85,0.95,True,False,0.93,40.0,2.0,20.0,0.0009569377990430622,root,29716.411799608883,0.9,True,named,row,0.35,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,all,12345,1044,cpu_launch_unsynchronized,10000,2.13.0.dev20260506+cu130,77.50314295977012,45000,0.6326264992527578,5000,root_fim_wsd_lr0.01_rg0.35_pb0.9_nb0.93_fb0.9,epoch,79.48,5000,0.5723910889148712,train_split,0.05,0.2
False,17.06362004452956,79.28,0.5785424816131591,0.0,20.34616992098745,11,27732.70870048392,0.95,0.95,True,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.01,0.1,wsd,1124.677734375,False,0.85,0.95,True,False,0.93,40.0,2.0,20.0,0.0009569377990430622,root,30005.356346652978,0.9,True,named,row,0.35,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,all,12345,1044,cpu_launch_unsynchronized,10000,2.13.0.dev20260506+cu130,77.25395114942529,45000,0.6388184530981655,5000,root_fim_wsd_lr0.01_rg0.35_pb0.9_nb0.93_fb0.95,epoch,79.28,5000,0.5785424816131591,train_split,0.05,0.2
False,17.004267469144843,80.08,0.5632220824241638,0.0,20.198673162027262,11,29152.546335604544,0.9,0.95,False,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.012,0.1,wsd,1124.677734375,False,0.85,0.95,True,False,0.93,40.0,2.0,20.0,0.0009569377990430622,root,30110.08859564527,0.9,True,named,row,0.35,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,all,12345,1044,cpu_launch_unsynchronized,10000,2.13.0.dev20260506+cu130,77.93866738505747,45000,0.6252541048773403,5000,root_named_wsd_lr0.012_rg0.35_pb0.9_nb0.93_fim0,epoch,80.08,5000,0.5632220824241638,train_split,0.05,0.2
