amuse_beta,amuse_lr,best_val_acc,best_val_loss,bin,examples_per_sec,fallback_count,fwd_bwd_ms,matrix_count,max_memory_mb,mimuon_active_frac,normuon_applied_count,normuon_second_moment_mean,optimizer_ms,pmuoneq_factor_count,pmuoneq_left_count,pmuoneq_right_count,row_dead_frac,row_update_cv,run_name,soda_applied_count,soda_lambda,soda_replaces_weight_decay,sodamuseeq_step,step,step_ms,stiefel_defect,train_eval_acc,train_eval_loss,train_interval_acc,train_interval_loss,val_acc,val_loss
0.0,0.014,0.854,0.45649866943359374,4,11078.788945560129,61.0,16.07747705746442,25.0,1511.60302734375,0.0,0.0,0.0,6.75379214277491,50.0,25.0,25.0,0.0027083333721384406,0.2602411910891533,final10k_soda_pmuoneq_rank1_seed0,86.0,0.00022217285047767163,1.0,5000.0,5000,23.107218781579284,0.3232105201482773,0.9168,0.2310824462890625,0.8907875,0.3085440544128418,0.854,0.45649866943359374
0.0,0.014,0.8626,0.43305684814453127,5,11047.244364628144,61.0,16.07610996058211,25.0,1511.60302734375,,,,6.816965170204639,50.0,25.0,25.0,,,final10k_soda_pmuoneq_rank1_seed0,86.0,0.0001738828029907842,1.0,6250.0,6250,23.173199718445538,,0.9388,0.1687237030029297,0.914284375,0.24114731487631796,0.8626,0.43305684814453127
0.0,0.014,0.8626,0.43305684814453127,6,11145.139816942277,61.0,15.963272355217487,25.0,1511.60302734375,0.0,0.0,0.0,6.7194904435425995,50.0,25.0,25.0,0.004479166753590107,0.25652895189821723,final10k_soda_pmuoneq_rank1_seed0,86.0,0.00014283673760891302,1.0,7500.0,7500,22.96965351756662,0.3264864432811737,0.9518,0.13281893157958985,0.930621875,0.19435695496201516,0.8584,0.4607417724609375
0.0,0.014,0.8724,0.41291723022460936,7,11076.276148757806,61.0,16.08701267298311,25.0,1511.60302734375,,,,6.7422828919254245,50.0,25.0,25.0,,,final10k_soda_pmuoneq_rank1_seed0,86.0,0.00012119743061447097,1.0,8750.0,8750,23.112460953649133,,0.968,0.09735215606689453,0.94318125,0.1592695754468441,0.8724,0.41291723022460936
0.0,0.014,0.8724,0.41291723022460936,8,11075.544123233123,61.0,16.065963853523137,25.0,1511.60302734375,0.0,0.0,0.0,6.74659798098728,50.0,25.0,25.0,0.003663194593973458,0.2520869518071413,final10k_soda_pmuoneq_rank1_seed0,86.0,0.00010525207872855489,1.0,10000.0,10000,23.113988545536994,0.3255659866333008,0.9706,0.0849978385925293,0.951875,0.13549486504495145,0.8712,0.465801953125
0.0,0.014,0.7166,0.8103277465820312,1,11296.274470627115,61.0,16.05837161950767,25.0,1511.60302734375,,,,6.282939849793911,50.0,25.0,25.0,,,final10k_soda_pmuoneq_rank1_seed1,86.0,0.0013315579227696406,1.0,1250.0,1250,22.662338868062943,,0.7246,0.7779693359375,0.601840625,1.1032014409065247,0.7166,0.8103277465820312
0.0,0.014,0.8208,0.5343858276367187,2,11205.268929889273,61.0,15.81756462994963,25.0,1511.60302734375,0.0,0.0,0.0,6.73983535952866,50.0,25.0,25.0,0.002656250069849193,0.265777253806591,final10k_soda_pmuoneq_rank1_seed1,86.0,0.0004997501249375312,1.0,2500.0,2500,22.846394995227456,0.3208393359184265,0.8522,0.422929150390625,0.794809375,0.5846431026697159,0.8208,0.5343858276367187
0.0,0.014,0.8348,0.49661235961914063,3,11144.07553184592,61.0,15.941976551432163,25.0,1511.60302734375,,,,6.739834999851882,50.0,25.0,25.0,,,final10k_soda_pmuoneq_rank1_seed1,86.0,0.00030759766225776686,1.0,3750.0,3750,22.97184717282653,,0.9028,0.29152870483398435,0.8567,0.4080076669573784,0.8348,0.49661235961914063
0.0,0.014,0.8582,0.43460236206054687,4,11324.780960132384,61.0,15.683908129390328,25.0,1511.60302734375,0.0,0.0,0.0,6.635155962314457,50.0,25.0,25.0,0.0023958334373310208,0.2478655954450369,final10k_soda_pmuoneq_rank1_seed1,86.0,0.00022217285047767163,1.0,5000.0,5000,22.60529372720048,0.3170465570688248,0.927,0.2019039733886719,0.891415625,0.3075897644519806,0.8582,0.43460236206054687
0.0,0.014,0.8594,0.43460236206054687,5,11316.848261090796,61.0,15.680109596345574,25.0,1511.60302734375,,,,6.656456293258816,50.0,25.0,25.0,,,final10k_soda_pmuoneq_rank1_seed1,86.0,0.0001738828029907842,1.0,6250.0,6250,22.621139215957374,,0.9478,0.1509741912841797,0.91615,0.2372366056919098,0.8594,0.44522681884765625
0.0,0.014,0.8612,0.43460236206054687,6,11207.070117732539,61.0,15.80848998585716,25.0,1511.60302734375,0.0,0.0,0.0,6.748090743552893,50.0,25.0,25.0,0.0030729167722165582,0.24388394966721536,final10k_soda_pmuoneq_rank1_seed1,86.0,0.00014283673760891302,1.0,7500.0,7500,22.842723148036747,0.3211765503883362,0.9492,0.13453033142089843,0.932275,0.1888115957468748,0.8612,0.45985562133789065
0.0,0.014,0.8666,0.43460236206054687,7,11236.298646257948,61.0,15.790344700869174,25.0,1511.60302734375,,,,6.708725193049759,50.0,25.0,25.0,,,final10k_soda_pmuoneq_rank1_seed1,86.0,0.00012119743061447097,1.0,8750.0,8750,22.783303297590464,,0.9624,0.11381358184814454,0.944790625,0.15472835578918456,0.8666,0.4390299621582031
0.0,0.014,0.8746,0.43460236206054687,8,11209.54231275737,61.0,15.830658624041826,25.0,1511.60302734375,0.0,0.0,0.0,6.710163144953549,50.0,25.0,25.0,0.0017881944542750717,0.2459174270927906,final10k_soda_pmuoneq_rank1_seed1,86.0,0.00010525207872855489,1.0,10000.0,10000,22.83768532713875,0.33170888423919676,0.973,0.08153868560791015,0.9540625,0.13067394898235798,0.8746,0.4567996337890625
0.0,0.014,0.728,0.7679038696289062,1,11227.186517475053,61.0,16.237732108123602,25.0,1511.60302734375,,,,6.272160547692328,50.0,25.0,25.0,,,final10k_soda_pmuoneq_rank1_seed2,86.0,0.0013315579227696406,1.0,1250.0,1250,22.801794519182295,,0.7508,0.7075276245117188,0.603696875,1.0976183950424194,0.728,0.7679038696289062
0.0,0.014,0.8106,0.5471709899902344,2,11244.134795095344,61.0,15.87164190551266,25.0,1511.60302734375,0.0,0.0,0.0,6.609530230145902,50.0,25.0,25.0,0.0026562500651925803,0.2688288553804159,final10k_soda_pmuoneq_rank1_seed2,86.0,0.0004997501249375312,1.0,2500.0,2500,22.767425388004632,0.3266096806526184,0.8504,0.42290901489257815,0.79943125,0.5712650166749954,0.8106,0.5471709899902344
0.0,0.014,0.8392,0.4674250793457031,3,11137.989977599518,61.0,16.013976391591132,25.0,1511.60302734375,,,,6.687788069620728,50.0,25.0,25.0,,,final10k_soda_pmuoneq_rank1_seed2,86.0,0.00030759766225776686,1.0,3750.0,3750,22.984398487955332,,0.8898,0.3118300598144531,0.856803125,0.40843220176696776,0.8392,0.4674250793457031
0.0,0.014,0.8522,0.43287632446289065,4,11113.528184279498,61.0,16.046047365292907,25.0,1511.60302734375,0.0,0.0,0.0,6.702748866286129,50.0,25.0,25.0,0.002482638950459659,0.24842407785356044,final10k_soda_pmuoneq_rank1_seed2,86.0,0.00022217285047767163,1.0,5000.0,5000,23.034989047143608,0.3181036502122879,0.9268,0.2163787048339844,0.890340625,0.3109251691699028,0.8522,0.43287632446289065
0.0,0.014,0.8634,0.4156880981445312,5,11123.44139683288,61.0,16.025213754270226,25.0,1511.60302734375,,,,6.702464909851551,50.0,25.0,25.0,,,final10k_soda_pmuoneq_rank1_seed2,86.0,0.0001738828029907842,1.0,6250.0,6250,23.014460261631758,,0.9398,0.1745391326904297,0.913240625,0.24342384167909623,0.8634,0.4156880981445312
0.0,0.014,0.8676,0.41546879272460935,6,11089.681814320717,61.0,16.073882021103053,25.0,1511.60302734375,0.0,0.0,0.0,6.715296554937959,50.0,25.0,25.0,0.0031250000465661287,0.23933377139270307,final10k_soda_pmuoneq_rank1_seed2,86.0,0.00014283673760891302,1.0,7500.0,7500,23.08452165592462,0.3168972384929657,0.9576,0.12165324859619141,0.930021875,0.19612516621351242,0.8676,0.41546879272460935
0.0,0.014,0.8688,0.41546879272460935,7,11060.5707991318,61.0,16.097026146948338,25.0,1511.60302734375,,,,6.762139982916414,50.0,25.0,25.0,,,final10k_soda_pmuoneq_rank1_seed2,86.0,0.00012119743061447097,1.0,8750.0,8750,23.145279267150908,,0.9618,0.10859902801513673,0.942684375,0.16182418153882028,0.8688,0.430223974609375
0.0,0.014,0.8688,0.41546879272460935,8,10988.473275709808,61.0,16.161265095043927,25.0,1511.60302734375,0.0,0.0,0.0,6.835973752476275,50.0,25.0,25.0,0.0019444444961845874,0.23558722786605357,final10k_soda_pmuoneq_rank1_seed2,86.0,0.00010525207872855489,1.0,10000.0,10000,23.297139973565937,0.3209009611606598,0.9608,0.10781804809570313,0.9513875,0.1365388321876526,0.8596,0.5034880432128906
