best_val_acc,best_val_loss,cuda,dataset,eval_every,fallback_lr_mult,fallback_mode,family,final_lr_scale,final_train_loss,final_val_acc,final_val_loss,gpu_name,lr,mean_step_time_ms,median_step_time_ms,name,normuon_beta2,param_count,pmuoneq_beta,row_gamma,seed,soda_lambda_power,soda_lambda_scale,steps,tokens_per_sec,torch,train_bytes,val_bytes,wall_time_sec,warmup_steps,weight_decay,wsd_decay_frac
0.5860595703125,1.409332811832428,13.0,wikitext-103-raw-v1,100,0.5,atan2,anchormuon,0.1,1.4185540676116943,0.5860595703125,1.409332811832428,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.001,15.559403544175439,15.138877497520298,anchor_lr0.001_rg0.25_pb0.85_nb0.9_flr0.5_atan2,0.9,49424640,0.85,0.25,123,1.0,1.0,800,263249.16558471235,2.13.0.dev20260506+cu130,32000000,1148008,12.687148379976861,20,0.05,0.2
0.585845947265625,1.4107550978660583,13.0,wikitext-103-raw-v1,100,0.5,atan2,anchormuon,0.1,1.4210700988769531,0.585845947265625,1.4107550978660583,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.001,15.674411435320508,15.32701897667721,anchor_lr0.001_rg0.25_pb0.85_nb0.95_flr0.5_atan2,0.95,49424640,0.85,0.25,123,1.0,1.0,800,261317.6269426059,2.13.0.dev20260506+cu130,32000000,1148008,12.782360407989472,20,0.05,0.2
0.585052490234375,1.411608263850212,13.0,wikitext-103-raw-v1,100,0.5,atan2,anchormuon,0.1,1.4206197261810303,0.585052490234375,1.411608263850212,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.001,15.529422418185277,15.13688953127712,anchor_lr0.001_rg0.25_pb0.95_nb0.9_flr0.5_atan2,0.9,49424640,0.95,0.25,123,1.0,1.0,800,263757.3948148579,2.13.0.dev20260506+cu130,32000000,1148008,12.664151628967375,20,0.05,0.2
0.58599853515625,1.4119023531675339,13.0,wikitext-103-raw-v1,100,0.5,atan2,anchormuon,0.1,1.4169622659683228,0.58599853515625,1.4119023531675339,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.001,15.646422688587336,15.305315493606031,anchor_lr0.001_rg0.25_pb0.95_nb0.95_flr0.5_atan2,0.95,49424640,0.95,0.25,123,1.0,1.0,800,261785.07902561428,2.13.0.dev20260506+cu130,32000000,1148008,12.769886705907993,20,0.05,0.2
0.596405029296875,1.364380270242691,13.0,wikitext-103-raw-v1,100,0.5,atan2,anchormuon,0.1,1.370084285736084,0.596405029296875,1.364380270242691,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.00175,15.481600363273174,15.129351464565843,anchor_lr0.00175_rg0.25_soda0.1_pb0.9_nb0.93_flr0.5_atan2,0.93,49424640,0.9,0.25,123,1.0,0.1,800,264572.13103865506,2.13.0.dev20260506+cu130,32000000,1148008,12.62447262799833,20,0.05,0.2
0.594757080078125,1.3671623170375824,13.0,wikitext-103-raw-v1,100,0.5,atan2,anchormuon,0.1,1.3720232248306274,0.594757080078125,1.3671623170375824,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.00175,15.664468860341005,15.296010533347726,anchor_lr0.00175_rg0.25_soda0.3_pb0.9_nb0.93_flr0.5_atan2,0.93,49424640,0.9,0.25,123,1.0,0.3,800,261483.4908555484,2.13.0.dev20260506+cu130,32000000,1148008,12.774666532990523,20,0.05,0.2
0.591094970703125,1.3875856697559357,13.0,wikitext-103-raw-v1,100,0.5,atan2,anchormuon,0.1,1.3967061042785645,0.591094970703125,1.3875856697559357,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.00175,15.513012003648328,15.139847004320472,anchor_lr0.00175_rg0.25_soda1_pb0.9_nb0.93_flr0.5_atan2,0.93,49424640,0.9,0.25,123,1.0,1.0,800,264036.4101463152,2.13.0.dev20260506+cu130,32000000,1148008,12.651319243013859,20,0.05,0.2
0.59735107421875,1.3635540902614594,13.0,wikitext-103-raw-v1,100,0.5,atan2,anchormuon,0.1,1.3665122985839844,0.59735107421875,1.3635540902614594,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.00175,15.654827947728336,15.316009987145662,anchor_lr0.00175_rg0.35_soda0.1_pb0.9_nb0.93_flr0.5_atan2,0.93,49424640,0.9,0.35,123,1.0,0.1,800,261644.52357295746,2.13.0.dev20260506+cu130,32000000,1148008,12.766951820929535,20,0.05,0.2
0.5955810546875,1.364998385310173,13.0,wikitext-103-raw-v1,100,0.5,atan2,anchormuon,0.1,1.3703300952911377,0.5955810546875,1.364998385310173,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.00175,15.532519038242754,15.13512950623408,anchor_lr0.00175_rg0.35_soda0.3_pb0.9_nb0.93_flr0.5_atan2,0.93,49424640,0.9,0.35,123,1.0,0.3,800,263704.81117165874,2.13.0.dev20260506+cu130,32000000,1148008,12.667533567990176,20,0.05,0.2
0.590545654296875,1.384836658835411,13.0,wikitext-103-raw-v1,100,0.5,atan2,anchormuon,0.1,1.3909862041473389,0.590545654296875,1.384836658835411,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.00175,15.669819638569605,15.313430514652282,anchor_lr0.00175_rg0.35_soda1_pb0.9_nb0.93_flr0.5_atan2,0.93,49424640,0.9,0.35,123,1.0,1.0,800,261394.202005882,2.13.0.dev20260506+cu130,32000000,1148008,12.777138561941683,20,0.05,0.2
