best_val_acc,best_val_loss,cuda,dataset,ema_beta,ema_gamma,ema_rest_frac,ema_warmup_frac,eval_every,fallback_lr_mult,fallback_mode,family,final_lr_scale,final_train_loss,final_val_acc,final_val_loss,gpu_name,lr,mean_step_time_ms,median_step_time_ms,name,normuon_beta2,param_count,pmuoneq_beta,row_gamma,seed,soda_lambda_power,soda_lambda_scale,steps,tokenizer_mode,tokenizer_name,tokens_per_sec,torch,train_bytes,train_tokens,val_bytes,val_tokens,vocab_size,wall_time_sec,warmup_steps,weight_decay,wsd_decay_frac
0.175079345703125,6.063735008239746,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,75,1.0,rms,anchormuon,0.1,5.938665866851807,0.175079345703125,6.063735008239746,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.001,20.584910771188635,20.048034843057394,tok_anchor_lr0.001_rg0.25_soda0.01_flr1_rms,0.93,51045888,0.9,0.25,123,1.0,0.01,600,hf,gpt2,198980.70220119224,2.13.0.dev20260506+cu130,0,8000000,0,524288,50257,13.01499456120655,100,0.05,0.2
0.1744537353515625,6.07944929599762,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,75,0.5,atan2,anchormuon,0.1,5.964025497436523,0.1744537353515625,6.07944929599762,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.001,20.734883584082127,20.26401285547763,tok_anchor_lr0.001_rg0.45_soda0.001_flr0.5_atan2,0.93,51045888,0.9,0.45,123,1.0,0.001,600,hf,gpt2,197541.4997335428,2.13.0.dev20260506+cu130,0,8000000,0,524288,50257,13.107005097903311,100,0.05,0.2
0.1751251220703125,6.062496453523636,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,75,1.0,rms,anchormuon,0.1,5.9350128173828125,0.1751251220703125,6.062496453523636,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.001,20.517342164724443,20.063463947735727,tok_anchor_lr0.001_rg0.45_soda0.001_flr1_rms,0.93,51045888,0.9,0.45,123,1.0,0.001,600,hf,gpt2,199635.9941319432,2.13.0.dev20260506+cu130,0,8000000,0,524288,50257,12.974608974996954,100,0.05,0.2
0.174560546875,6.0799896121025085,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,75,0.5,atan2,anchormuon,0.1,5.965059757232666,0.174560546875,6.0799896121025085,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.001,20.72474081418477,20.27255145367235,tok_anchor_lr0.001_rg0.45_soda0.003_flr0.5_atan2,0.93,51045888,0.9,0.45,123,1.0,0.003,600,hf,gpt2,197638.17732265912,2.13.0.dev20260506+cu130,0,8000000,0,524288,50257,13.095129458932206,100,0.05,0.2
0.1753997802734375,6.06286033987999,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,75,1.0,rms,anchormuon,0.1,5.9354963302612305,0.1753997802734375,6.06286033987999,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.001,20.60960269998759,20.101701491512358,tok_anchor_lr0.001_rg0.45_soda0.003_flr1_rms,0.93,51045888,0.9,0.45,123,1.0,0.003,600,hf,gpt2,198742.3076332503,2.13.0.dev20260506+cu130,0,8000000,0,524288,50257,13.031118528917432,100,0.05,0.2
0.1749267578125,6.080968648195267,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,75,0.5,atan2,anchormuon,0.1,5.9668707847595215,0.1749267578125,6.080968648195267,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.001,20.712965038449813,20.255605573765934,tok_anchor_lr0.001_rg0.45_soda0.01_flr0.5_atan2,0.93,51045888,0.9,0.45,123,1.0,0.01,600,hf,gpt2,197750.53896902394,2.13.0.dev20260506+cu130,0,8000000,0,524288,50257,13.093095086980611,100,0.05,0.2
0.17510986328125,6.063632756471634,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,75,1.0,rms,anchormuon,0.1,5.937894821166992,0.17510986328125,6.063632756471634,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.001,20.530048496633146,20.058235502801836,tok_anchor_lr0.001_rg0.45_soda0.01_flr1_rms,0.93,51045888,0.9,0.45,123,1.0,0.01,600,hf,gpt2,199512.43664483936,2.13.0.dev20260506+cu130,0,8000000,0,524288,50257,12.983548674965277,100,0.05,0.2
0.17462158203125,6.077831566333771,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,75,0.5,atan2,anchormuon,0.1,5.960203647613525,0.17462158203125,6.077831566333771,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.001,20.67537363502197,20.261644385755062,tok_anchor_lr0.001_rg0.55_soda0.001_flr0.5_atan2,0.93,51045888,0.9,0.55,123,1.0,0.001,600,hf,gpt2,198110.08363407734,2.13.0.dev20260506+cu130,0,8000000,0,524288,50257,13.066553444135934,100,0.05,0.2
0.17510986328125,6.0613605082035065,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,75,1.0,rms,anchormuon,0.1,5.934149265289307,0.17510986328125,6.0613605082035065,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.001,20.465219399581354,20.051650004461408,tok_anchor_lr0.001_rg0.55_soda0.001_flr1_rms,0.93,51045888,0.9,0.55,123,1.0,0.001,600,hf,gpt2,200144.4460489776,2.13.0.dev20260506+cu130,0,8000000,0,524288,50257,12.945274638012052,100,0.05,0.2
0.17486572265625,6.07788422703743,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,75,0.5,atan2,anchormuon,0.1,5.959211349487305,0.17486572265625,6.07788422703743,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.001,20.798267403539892,20.28553548734635,tok_anchor_lr0.001_rg0.55_soda0.003_flr0.5_atan2,0.93,51045888,0.9,0.55,123,1.0,0.003,600,hf,gpt2,196939.48156964534,2.13.0.dev20260506+cu130,0,8000000,0,524288,50257,13.139013967011124,100,0.05,0.2
0.17529296875,6.061611652374268,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,75,1.0,rms,anchormuon,0.1,5.9342942237854,0.17529296875,6.061611652374268,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.001,20.480231224015977,20.046838093549013,tok_anchor_lr0.001_rg0.55_soda0.003_flr1_rms,0.93,51045888,0.9,0.55,123,1.0,0.003,600,hf,gpt2,199997.74197846255,2.13.0.dev20260506+cu130,0,8000000,0,524288,50257,12.954882620833814,100,0.05,0.2
0.1743621826171875,6.078726261854172,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,75,0.5,atan2,anchormuon,0.1,5.96135139465332,0.1743621826171875,6.078726261854172,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.001,20.680022661884625,20.262014935724437,tok_anchor_lr0.001_rg0.55_soda0.01_flr0.5_atan2,0.93,51045888,0.9,0.55,123,1.0,0.01,600,hf,gpt2,198065.54697589102,2.13.0.dev20260506+cu130,0,8000000,0,524288,50257,13.068144025979564,100,0.05,0.2
0.175323486328125,6.0622595846652985,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,75,1.0,rms,anchormuon,0.1,5.936018943786621,0.175323486328125,6.0622595846652985,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.001,20.546466356220964,20.04736359231174,tok_anchor_lr0.001_rg0.55_soda0.01_flr1_rms,0.93,51045888,0.9,0.55,123,1.0,0.01,600,hf,gpt2,199353.01423545426,2.13.0.dev20260506+cu130,0,8000000,0,524288,50257,12.99362448300235,100,0.05,0.2
0.1771240234375,6.046441823244095,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,75,0.5,atan2,anchormuon,0.1,5.934762954711914,0.1771240234375,6.046441823244095,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0012,20.67458991853831,20.246481406502426,tok_anchor_lr0.0012_rg0_soda0.001_flr0.5_atan2,0.93,51045888,0.9,0.0,123,1.0,0.001,600,hf,gpt2,198117.59343904737,2.13.0.dev20260506+cu130,0,8000000,0,524288,50257,13.066502079134807,100,0.05,0.2
0.177978515625,6.0238489508628845,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,75,1.0,rms,anchormuon,0.1,5.900655746459961,0.177978515625,6.0238489508628845,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0012,20.556301197114713,20.08856658358127,tok_anchor_lr0.0012_rg0_soda0.001_flr1_rms,0.93,51045888,0.9,0.0,123,1.0,0.001,600,hf,gpt2,199257.6369028352,2.13.0.dev20260506+cu130,0,8000000,0,524288,50257,12.999539949931204,100,0.05,0.2
0.1774749755859375,6.045410394668579,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,75,0.5,atan2,anchormuon,0.1,5.934882164001465,0.1774749755859375,6.045410394668579,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0012,20.74980374968921,20.254348986782134,tok_anchor_lr0.0012_rg0_soda0.003_flr0.5_atan2,0.93,51045888,0.9,0.0,123,1.0,0.003,600,hf,gpt2,197399.45733517356,2.13.0.dev20260506+cu130,0,8000000,0,524288,50257,13.11115299584344,100,0.05,0.2
0.1781158447265625,6.024173408746719,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,75,1.0,rms,anchormuon,0.1,5.898883819580078,0.1781158447265625,6.024173408746719,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0012,20.47043303376995,20.04101511556655,tok_anchor_lr0.0012_rg0_soda0.003_flr1_rms,0.93,51045888,0.9,0.0,123,1.0,0.003,600,hf,gpt2,200093.47106838692,2.13.0.dev20260506+cu130,0,8000000,0,524288,50257,12.94646256789565,100,0.05,0.2
0.17755126953125,6.046107202768326,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,75,0.5,atan2,anchormuon,0.1,5.937137126922607,0.17755126953125,6.046107202768326,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0012,20.66921047788734,20.251960027962923,tok_anchor_lr0.0012_rg0_soda0.01_flr0.5_atan2,0.93,51045888,0.9,0.0,123,1.0,0.01,600,hf,gpt2,198169.15621339512,2.13.0.dev20260506+cu130,0,8000000,0,524288,50257,13.06233698502183,100,0.05,0.2
0.1779022216796875,6.024828553199768,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,75,1.0,rms,anchormuon,0.1,5.898739814758301,0.1779022216796875,6.024828553199768,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0012,20.468250223978732,20.032256026752293,tok_anchor_lr0.0012_rg0_soda0.01_flr1_rms,0.93,51045888,0.9,0.0,123,1.0,0.01,600,hf,gpt2,200114.80977506816,2.13.0.dev20260506+cu130,0,8000000,0,524288,50257,12.947487506084144,100,0.05,0.2
0.176513671875,6.038626194000244,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,75,0.5,atan2,anchormuon,0.1,5.918352127075195,0.176513671875,6.038626194000244,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0012,20.687583331794787,20.26453404687345,tok_anchor_lr0.0012_rg0.25_soda0.001_flr0.5_atan2,0.93,51045888,0.9,0.25,123,1.0,0.001,600,hf,gpt2,197993.16016312304,2.13.0.dev20260506+cu130,0,8000000,0,524288,50257,13.074876294005662,100,0.05,0.2
0.177886962890625,6.0228084325790405,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,75,1.0,rms,anchormuon,0.1,5.896664619445801,0.177886962890625,6.0228084325790405,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0012,20.558311993954703,20.057458896189928,tok_anchor_lr0.0012_rg0.25_soda0.001_flr1_rms,0.93,51045888,0.9,0.25,123,1.0,0.001,600,hf,gpt2,199238.1476263447,2.13.0.dev20260506+cu130,0,8000000,0,524288,50257,12.998872353928164,100,0.05,0.2
0.1768646240234375,6.037694483995438,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,75,0.5,atan2,anchormuon,0.1,5.9201154708862305,0.1768646240234375,6.037694483995438,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0012,20.75030379424182,20.27469943277538,tok_anchor_lr0.0012_rg0.25_soda0.003_flr0.5_atan2,0.93,51045888,0.9,0.25,123,1.0,0.003,600,hf,gpt2,197394.70036755002,2.13.0.dev20260506+cu130,0,8000000,0,524288,50257,13.111028656130657,100,0.05,0.2
0.1776275634765625,6.022888123989105,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,75,1.0,rms,anchormuon,0.1,5.895163536071777,0.1776275634765625,6.022888123989105,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0012,20.52063346762831,20.069923135451972,tok_anchor_lr0.0012_rg0.25_soda0.003_flr1_rms,0.93,51045888,0.9,0.25,123,1.0,0.003,600,hf,gpt2,199603.9745294178,2.13.0.dev20260506+cu130,0,8000000,0,524288,50257,12.980640495894477,100,0.05,0.2
0.176727294921875,6.0392453372478485,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,75,0.5,atan2,anchormuon,0.1,5.9229607582092285,0.176727294921875,6.0392453372478485,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0012,20.67310137208551,20.25372302159667,tok_anchor_lr0.0012_rg0.25_soda0.01_flr0.5_atan2,0.93,51045888,0.9,0.25,123,1.0,0.01,600,hf,gpt2,198131.85870266904,2.13.0.dev20260506+cu130,0,8000000,0,524288,50257,13.064773748861626,100,0.05,0.2
0.17767333984375,6.023398816585541,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,75,1.0,rms,anchormuon,0.1,5.893761157989502,0.17767333984375,6.023398816585541,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0012,20.465581703465432,20.049932063557208,tok_anchor_lr0.0012_rg0.25_soda0.01_flr1_rms,0.93,51045888,0.9,0.25,123,1.0,0.01,600,hf,gpt2,200140.9028753102,2.13.0.dev20260506+cu130,0,8000000,0,524288,50257,12.946548836072907,100,0.05,0.2
0.17718505859375,6.0368636548519135,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,75,0.5,atan2,anchormuon,0.1,5.916490077972412,0.17718505859375,6.0368636548519135,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0012,20.66298765557197,20.254476577974856,tok_anchor_lr0.0012_rg0.45_soda0.001_flr0.5_atan2,0.93,51045888,0.9,0.45,123,1.0,0.001,600,hf,gpt2,198228.83642363665,2.13.0.dev20260506+cu130,0,8000000,0,524288,50257,13.057732492918149,100,0.05,0.2
0.1763458251953125,6.020773530006409,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,75,1.0,rms,anchormuon,0.1,5.900206565856934,0.1763458251953125,6.020773530006409,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0012,20.463009100640193,20.038662012666464,tok_anchor_lr0.0012_rg0.45_soda0.001_flr1_rms,0.93,51045888,0.9,0.45,123,1.0,0.001,600,hf,gpt2,200166.06452429597,2.13.0.dev20260506+cu130,0,8000000,0,524288,50257,12.942650493932888,100,0.05,0.2
0.176544189453125,6.038066357374191,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,75,0.5,atan2,anchormuon,0.1,5.915866851806641,0.176544189453125,6.038066357374191,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0012,20.726534853068493,20.261859870515764,tok_anchor_lr0.0012_rg0.45_soda0.003_flr0.5_atan2,0.93,51045888,0.9,0.45,123,1.0,0.003,600,hf,gpt2,197621.07023854984,2.13.0.dev20260506+cu130,0,8000000,0,524288,50257,13.105985308997333,100,0.05,0.2
0.1766815185546875,6.02075120806694,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,75,1.0,rms,anchormuon,0.1,5.898102760314941,0.1766815185546875,6.02075120806694,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0012,20.513205015255757,20.052599138580263,tok_anchor_lr0.0012_rg0.45_soda0.003_flr1_rms,0.93,51045888,0.9,0.45,123,1.0,0.003,600,hf,gpt2,199676.2571696518,2.13.0.dev20260506+cu130,0,8000000,0,524288,50257,12.98237838014029,100,0.05,0.2
0.176910400390625,6.038016587495804,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,75,0.5,atan2,anchormuon,0.1,5.917233467102051,0.176910400390625,6.038016587495804,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0012,20.77124463627115,20.268916501663625,tok_anchor_lr0.0012_rg0.45_soda0.01_flr0.5_atan2,0.93,51045888,0.9,0.45,123,1.0,0.01,600,hf,gpt2,197195.69393773764,2.13.0.dev20260506+cu130,0,8000000,0,524288,50257,13.125047037145123,100,0.05,0.2
0.176727294921875,6.021618157625198,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,75,1.0,rms,anchormuon,0.1,5.899472236633301,0.176727294921875,6.021618157625198,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0012,20.476004735877115,20.050785038620234,tok_anchor_lr0.0012_rg0.45_soda0.01_flr1_rms,0.93,51045888,0.9,0.45,123,1.0,0.01,600,hf,gpt2,200039.02386402446,2.13.0.dev20260506+cu130,0,8000000,0,524288,50257,12.95087607181631,100,0.05,0.2
0.17578125,6.037065535783768,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,75,0.5,atan2,anchormuon,0.1,5.916052341461182,0.17578125,6.037065535783768,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0012,20.69862140226178,20.263319951482117,tok_anchor_lr0.0012_rg0.55_soda0.001_flr0.5_atan2,0.93,51045888,0.9,0.55,123,1.0,0.001,600,hf,gpt2,197887.5752349585,2.13.0.dev20260506+cu130,0,8000000,0,524288,50257,13.081736974185333,100,0.05,0.2
0.176788330078125,6.020376682281494,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,75,1.0,rms,anchormuon,0.1,5.9007720947265625,0.176788330078125,6.020376682281494,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0012,20.45018963593369,20.037289010360837,tok_anchor_lr0.0012_rg0.55_soda0.001_flr1_rms,0.93,51045888,0.9,0.55,123,1.0,0.001,600,hf,gpt2,200291.5411993435,2.13.0.dev20260506+cu130,0,8000000,0,524288,50257,12.934279555920511,100,0.05,0.2
0.1763763427734375,6.03672257065773,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,75,0.5,atan2,anchormuon,0.1,5.912540912628174,0.1763763427734375,6.03672257065773,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0012,20.709352338453755,20.259748911485076,tok_anchor_lr0.0012_rg0.55_soda0.003_flr0.5_atan2,0.93,51045888,0.9,0.55,123,1.0,0.003,600,hf,gpt2,197785.03610634035,2.13.0.dev20260506+cu130,0,8000000,0,524288,50257,13.085697195958346,100,0.05,0.2
0.176116943359375,6.020803600549698,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,75,1.0,rms,anchormuon,0.1,5.901214599609375,0.176116943359375,6.020803600549698,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0012,20.462504719228793,20.04611713346094,tok_anchor_lr0.0012_rg0.55_soda0.003_flr1_rms,0.93,51045888,0.9,0.55,123,1.0,0.003,600,hf,gpt2,200170.99842869936,2.13.0.dev20260506+cu130,0,8000000,0,524288,50257,12.943925186991692,100,0.05,0.2
0.1767120361328125,6.021022707223892,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,75,1.0,rms,anchormuon,0.1,5.899518013000488,0.1767120361328125,6.021022707223892,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0012,20.43799576621192,20.03098849672824,tok_anchor_lr0.0012_rg0.55_soda0.01_flr1_rms,0.93,51045888,0.9,0.55,123,1.0,0.01,600,hf,gpt2,200411.04063498753,2.13.0.dev20260506+cu130,0,8000000,0,524288,50257,12.929053948028013,100,0.05,0.2
0.1765289306640625,6.037811309099197,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,75,0.5,atan2,anchormuon,0.1,5.914796352386475,0.1765289306640625,6.037811309099197,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0012,20.655000682454556,20.23943653330207,tok_anchor_lr0.0012_rg0.55_soda0.01_flr0.5_atan2,0.93,51045888,0.9,0.55,123,1.0,0.01,600,hf,gpt2,198305.48848537958,2.13.0.dev20260506+cu130,0,8000000,0,524288,50257,13.05248417914845,100,0.05,0.2
0.1783447265625,6.010110080242157,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,75,0.5,atan2,anchormuon,0.1,5.900112628936768,0.1783447265625,6.010110080242157,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0014,20.79370550151604,20.35854442510754,tok_anchor_lr0.0014_rg0_soda0.001_flr0.5_atan2,0.93,51045888,0.9,0.0,123,1.0,0.001,600,hf,gpt2,196982.68784759726,2.13.0.dev20260506+cu130,0,8000000,0,524288,50257,13.142735379980877,100,0.05,0.2
0.1779937744140625,5.998135715723038,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,75,1.0,rms,anchormuon,0.1,5.875538349151611,0.1779937744140625,5.998135715723038,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0014,20.352531230309978,19.91999300662428,tok_anchor_lr0.0014_rg0_soda0.001_flr1_rms,0.93,51045888,0.9,0.0,123,1.0,0.001,600,hf,gpt2,201252.6085158409,2.13.0.dev20260506+cu130,0,8000000,0,524288,50257,12.871768444078043,100,0.05,0.2
0.1779937744140625,6.010484308004379,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,75,0.5,atan2,anchormuon,0.1,5.899544715881348,0.1779937744140625,6.010484308004379,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0014,20.794695261477802,20.25511662941426,tok_anchor_lr0.0014_rg0_soda0.003_flr0.5_atan2,0.93,51045888,0.9,0.0,123,1.0,0.003,600,hf,gpt2,196973.3121113751,2.13.0.dev20260506+cu130,0,8000000,0,524288,50257,13.139305124990642,100,0.05,0.2
0.178253173828125,5.998430818319321,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,75,1.0,rms,anchormuon,0.1,5.87721586227417,0.178253173828125,5.998430818319321,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0014,20.42964880859169,20.023823017254472,tok_anchor_lr0.0014_rg0_soda0.003_flr1_rms,0.93,51045888,0.9,0.0,123,1.0,0.003,600,hf,gpt2,200492.9227308806,2.13.0.dev20260506+cu130,0,8000000,0,524288,50257,12.935219896025956,100,0.05,0.2
0.1785888671875,6.012316733598709,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,75,0.5,atan2,anchormuon,0.1,5.90168571472168,0.1785888671875,6.012316733598709,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0014,20.670449685615797,20.250813919119537,tok_anchor_lr0.0014_rg0_soda0.01_flr0.5_atan2,0.93,51045888,0.9,0.0,123,1.0,0.01,600,hf,gpt2,198157.27583567446,2.13.0.dev20260506+cu130,0,8000000,0,524288,50257,13.064202926820144,100,0.05,0.2
0.1779022216796875,5.999865531921387,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,75,1.0,rms,anchormuon,0.1,5.877089500427246,0.1779022216796875,5.999865531921387,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0014,20.517936966304358,20.043872529640794,tok_anchor_lr0.0014_rg0_soda0.01_flr1_rms,0.93,51045888,0.9,0.0,123,1.0,0.01,600,hf,gpt2,199630.206814977,2.13.0.dev20260506+cu130,0,8000000,0,524288,50257,12.976073350990191,100,0.05,0.2
0.1777801513671875,6.007092833518982,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,75,0.5,atan2,anchormuon,0.1,5.894375801086426,0.1777801513671875,6.007092833518982,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0014,20.761252988207463,20.26186091825366,tok_anchor_lr0.0014_rg0.25_soda0.001_flr0.5_atan2,0.93,51045888,0.9,0.25,123,1.0,0.001,600,hf,gpt2,197290.5971680301,2.13.0.dev20260506+cu130,0,8000000,0,524288,50257,13.116561895934865,100,0.05,0.2
0.1775360107421875,5.997619986534119,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,75,1.0,rms,anchormuon,0.1,5.876592636108398,0.1775360107421875,5.997619986534119,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0014,20.465048354041453,20.052856882102787,tok_anchor_lr0.0014_rg0.25_soda0.001_flr1_rms,0.93,51045888,0.9,0.25,123,1.0,0.001,600,hf,gpt2,200146.11884320903,2.13.0.dev20260506+cu130,0,8000000,0,524288,50257,12.945677676005289,100,0.05,0.2
0.1779022216796875,6.0079536736011505,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,75,0.5,atan2,anchormuon,0.1,5.895675182342529,0.1779022216796875,6.0079536736011505,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0014,20.66019625325377,20.245046471245587,tok_anchor_lr0.0014_rg0.25_soda0.003_flr0.5_atan2,0.93,51045888,0.9,0.25,123,1.0,0.003,600,hf,gpt2,198255.61915245227,2.13.0.dev20260506+cu130,0,8000000,0,524288,50257,13.056453478056937,100,0.05,0.2
0.177886962890625,5.997187316417694,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,75,1.0,rms,anchormuon,0.1,5.87839937210083,0.177886962890625,5.997187316417694,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0014,20.456891153395798,20.035736495628953,tok_anchor_lr0.0014_rg0.25_soda0.003_flr1_rms,0.93,51045888,0.9,0.25,123,1.0,0.003,600,hf,gpt2,200225.92725777265,2.13.0.dev20260506+cu130,0,8000000,0,524288,50257,12.94963342603296,100,0.05,0.2
