amuse,avg_step_ms,best_val_acc,best_val_loss,col_gamma,elapsed_sec,ema_beta,ema_gamma,ema_rest_frac,ema_warmup_frac,epoch,examples_per_sec,external_lr,fallback_beta1,fallback_beta2,fallback_lr_mult,fallback_mode,fallback_weight_decay,gpu,lr,lr_final_scale,lr_schedule,max_memory_mb,mimuon,mimuon_mix,momentum,muown_mag_lr_mult,normuon,normuon_aspect_scale,normuon_beta,opt_fallback_count,opt_group_count,opt_matrix_count,opt_soda_weight,optimizer,overall_examples_per_sec,pmuon_beta,pmuon_eq,root_grouping,root_normuon_mode,row_gamma,seed,sfplus_adamc_decay,sfplus_beta1,sfplus_beta1_anneal_steps,sfplus_beta1_max,sfplus_beta_anneal,sfplus_c_warmup,sfplus_c_warmup_enabled,sfplus_inner_momentum,sfplus_polyak,sfplus_polyak_beta,sfplus_r,sfplus_weight_lr_power,soda,split_seed,step,step_timing,test_examples,torch,train_acc,train_examples,train_loss,train_val_size,trial,type,use_gram,val_acc,val_examples,val_loss,val_source,weight_decay,wsd_decay_frac
True,21.19255901610486,69.74,0.8681605472564697,0.0,24.971472328994423,0.03,0.995,0.1,0.2,11,22903.72365627113,False,0.9,0.95,0.25,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.01,0.1,cosine,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,24159.423107465027,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,67.72180316091954,45000,0.9058392705588505,5000,ema_muown_cosine_lr0.01_wd0_flr0.25_mag0.5_b0.03_g0.995,epoch,True,69.74,5000,0.8681605472564697,train_split,0.0,0.2
True,21.19532111056249,69.72,0.8692105412483215,0.0,24.790713177993894,0.06,0.995,0.1,0.2,11,22302.695802646904,False,0.9,0.95,0.25,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.01,0.1,cosine,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,24156.27474239348,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,67.69935344827586,45000,0.9062485722289688,5000,ema_muown_cosine_lr0.01_wd0_flr0.25_mag0.5_b0.06_g0.995,epoch,True,69.72,5000,0.8692105412483215,train_split,0.0,0.2
True,21.18166208880957,69.74,0.8688942645072937,0.0,24.790830889949575,0.15,0.995,0.1,0.2,11,24154.584028526056,False,0.9,0.95,0.25,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.01,0.1,cosine,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,24171.85194690144,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,67.75772270114942,45000,0.9061771329792067,5000,ema_muown_cosine_lr0.01_wd0_flr0.25_mag0.5_b0.15_g0.995,epoch,True,69.74,5000,0.8688942645072937,train_split,0.0,0.2
True,21.220063446785442,69.62,0.8686795831680297,0.0,24.886931855930015,0.1,0.995,0.1,0.2,11,22601.01841744558,False,0.9,0.95,0.25,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.01,0.1,cosine,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,24128.10881946544,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,67.78241738505747,45000,0.9063485066095988,5000,ema_muown_cosine_lr0.01_wd0_flr0.25_mag0.5_b0.1_g0.995,epoch,True,69.62,5000,0.8686795831680297,train_split,0.0,0.2
True,21.341139759549023,69.92,0.8497983930587768,0.0,24.919835881097242,0.03,0.995,0.1,0.2,11,22353.343964465203,False,0.9,0.95,0.25,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.01,0.1,cosine,1126.47607421875,False,0.85,0.95,1.0,False,False,0.95,,,,,ema_muown,23991.220982979943,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,67.96426005747126,45000,0.8902194177967379,5000,ema_muown_cosine_lr0.01_wd0_flr0.25_mag1_b0.03_g0.995,epoch,True,69.92,5000,0.8497983930587768,train_split,0.0,0.2
True,21.337346193894486,69.62,0.8497911372184753,0.0,24.920008261920884,0.06,0.995,0.1,0.2,11,22816.61900637404,False,0.9,0.95,0.25,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.01,0.1,cosine,1126.47607421875,False,0.85,0.95,1.0,False,False,0.95,,,,,ema_muown,23995.486380893268,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,67.9822198275862,45000,0.8899456838081623,5000,ema_muown_cosine_lr0.01_wd0_flr0.25_mag1_b0.06_g0.995,epoch,True,69.62,5000,0.8497911372184753,train_split,0.0,0.2
True,21.131986789619443,69.84,0.8502963369369507,0.0,24.757026941981167,0.15,0.995,0.1,0.2,11,22938.54902414358,False,0.9,0.95,0.25,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.01,0.1,cosine,1126.47607421875,False,0.85,0.95,1.0,False,False,0.95,,,,,ema_muown,24228.673105716076,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,67.95977011494253,45000,0.8900295817989042,5000,ema_muown_cosine_lr0.01_wd0_flr0.25_mag1_b0.15_g0.995,epoch,True,69.84,5000,0.8502963369369507,train_split,0.0,0.2
True,21.08592568906524,69.76,0.8504222856521606,0.0,24.68394969799556,0.1,0.995,0.1,0.2,11,23813.7644812897,False,0.9,0.95,0.25,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.01,0.1,cosine,1126.47607421875,False,0.85,0.95,1.0,False,False,0.95,,,,,ema_muown,24281.59937343958,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,67.97323994252874,45000,0.8902573784192404,5000,ema_muown_cosine_lr0.01_wd0_flr0.25_mag1_b0.1_g0.995,epoch,True,69.76,5000,0.8504222856521606,train_split,0.0,0.2
True,21.369279959949154,69.5,0.8647712139129639,0.0,25.062475549057126,0.03,0.995,0.1,0.2,11,22764.046212530524,False,0.9,0.95,0.5,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.01,0.1,cosine,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,23959.628071680625,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,67.14709051724138,45000,0.9160909495134463,5000,ema_muown_cosine_lr0.01_wd0_flr0.5_mag0.5_b0.03_g0.995,epoch,True,69.5,5000,0.8647712139129639,train_split,0.0,0.2
True,21.287153650501608,69.4,0.8644191974639892,0.0,24.974720595870167,0.06,0.995,0.1,0.2,11,22114.481961556667,False,0.9,0.95,0.5,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.01,0.1,cosine,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,24052.06484653411,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,67.16280531609195,45000,0.9161336552137616,5000,ema_muown_cosine_lr0.01_wd0_flr0.5_mag0.5_b0.06_g0.995,epoch,True,69.4,5000,0.8644191974639892,train_split,0.0,0.2
True,21.226877721527885,69.26,0.8646641481399536,0.0,24.85212311707437,0.15,0.995,0.1,0.2,11,22815.377532707036,False,0.9,0.95,0.5,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.01,0.1,cosine,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,24120.363188446674,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,67.11566091954023,45000,0.9164447606295004,5000,ema_muown_cosine_lr0.01_wd0_flr0.5_mag0.5_b0.15_g0.995,epoch,True,69.26,5000,0.8646641481399536,train_split,0.0,0.2
True,21.294545856397242,68.74,0.8649393123626709,0.0,24.931801218073815,0.1,0.995,0.1,0.2,11,23287.141634713447,False,0.9,0.95,0.5,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.01,0.1,cosine,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,24043.71539326285,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,67.20994971264368,45000,0.915270477190785,5000,ema_muown_cosine_lr0.01_wd0_flr0.5_mag0.5_b0.1_g0.995,epoch,True,68.74,5000,0.8649393123626709,train_split,0.0,0.2
True,21.436724664823604,69.44,0.8541839734077453,0.0,25.11907613486983,0.03,0.995,0.1,0.2,11,22154.725158487,False,0.9,0.95,0.5,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.01,0.1,cosine,1126.47607421875,False,0.85,0.95,1.0,False,False,0.95,,,,,ema_muown,23884.245751411905,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,67.79813218390805,45000,0.9028021432887549,5000,ema_muown_cosine_lr0.01_wd0_flr0.5_mag1_b0.03_g0.995,epoch,True,69.44,5000,0.8541839734077453,train_split,0.0,0.2
True,21.116594651489166,69.92,0.8584356191635132,0.0,24.791643582982942,0.06,0.995,0.1,0.2,11,23812.060133801253,False,0.9,0.95,0.5,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.01,0.1,cosine,1126.47607421875,False,0.85,0.95,1.0,False,False,0.95,,,,,ema_muown,24246.333675012946,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,67.54894037356321,45000,0.9082216017547695,5000,ema_muown_cosine_lr0.01_wd0_flr0.5_mag1_b0.06_g0.995,epoch,True,69.92,5000,0.8584356191635132,train_split,0.0,0.2
True,21.698257718386905,69.44,0.8539244977951049,0.0,25.31760901515372,0.15,0.995,0.1,0.2,11,21592.621367119842,False,0.9,0.95,0.5,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.01,0.1,cosine,1126.47607421875,False,0.85,0.95,1.0,False,False,0.95,,,,,ema_muown,23596.364585813535,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,67.80486709770115,45000,0.9030144461270037,5000,ema_muown_cosine_lr0.01_wd0_flr0.5_mag1_b0.15_g0.995,epoch,True,69.44,5000,0.8539244977951049,train_split,0.0,0.2
True,21.150826192612605,69.86,0.8590338927268982,0.0,24.807853679871187,0.1,0.995,0.1,0.2,11,22585.101129187442,False,0.9,0.95,0.5,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.01,0.1,cosine,1126.47607421875,False,0.85,0.95,1.0,False,False,0.95,,,,,ema_muown,24207.09221178449,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,67.58261494252874,45000,0.9086308671140123,5000,ema_muown_cosine_lr0.01_wd0_flr0.5_mag1_b0.1_g0.995,epoch,True,69.86,5000,0.8590338927268982,train_split,0.0,0.2
True,21.38175104028399,69.62,0.8498761613845826,0.0,24.96643292112276,0.03,0.995,0.1,0.2,11,24165.13543363559,False,0.9,0.95,1.0,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.01,0.1,cosine,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,23945.653423584135,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,67.63649425287356,45000,0.9066590851750868,5000,ema_muown_cosine_lr0.01_wd0_flr1_mag0.5_b0.03_g0.995,epoch,True,69.62,5000,0.8498761613845826,train_split,0.0,0.2
True,21.550259506731326,69.78,0.8498217817306518,0.0,25.19406837807037,0.06,0.995,0.1,0.2,11,22321.237725226183,False,0.9,0.95,1.0,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.01,0.1,cosine,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,23758.414595428625,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,67.72629310344827,45000,0.9066033541471109,5000,ema_muown_cosine_lr0.01_wd0_flr1_mag0.5_b0.06_g0.995,epoch,True,69.78,5000,0.8498217817306518,train_split,0.0,0.2
True,21.46042502615458,69.76,0.8503407111167908,0.0,25.054293719120324,0.15,0.995,0.1,0.2,11,22742.441084312177,False,0.9,0.95,1.0,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.01,0.1,cosine,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,23857.868582565698,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,67.6971084770115,45000,0.9069458931341938,5000,ema_muown_cosine_lr0.01_wd0_flr1_mag0.5_b0.15_g0.995,epoch,True,69.76,5000,0.8503407111167908,train_split,0.0,0.2
True,21.279868434078036,69.54,0.8499461499214173,0.0,24.97068272018805,0.1,0.995,0.1,0.2,11,23455.712761392344,False,0.9,0.95,1.0,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.01,0.1,cosine,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,24060.299131364565,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,67.69261853448276,45000,0.9066989024480184,5000,ema_muown_cosine_lr0.01_wd0_flr1_mag0.5_b0.1_g0.995,epoch,True,69.54,5000,0.8499461499214173,train_split,0.0,0.2
True,21.340777636755444,70.06,0.8274587658882141,0.0,25.031034791842103,0.03,0.995,0.1,0.2,11,23743.944496776672,False,0.9,0.95,1.0,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.01,0.1,cosine,1126.47607421875,False,0.85,0.95,1.0,False,False,0.95,,,,,ema_muown,23991.62808004602,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,68.5681573275862,45000,0.8775047748938374,5000,ema_muown_cosine_lr0.01_wd0_flr1_mag1_b0.03_g0.995,epoch,True,70.06,5000,0.8274587658882141,train_split,0.0,0.2
True,21.533748757636523,70.08,0.832008922958374,0.0,25.13909991690889,0.06,0.995,0.1,0.2,11,22043.54435318882,False,0.9,0.95,1.0,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.01,0.1,cosine,1126.47607421875,False,0.85,0.95,1.0,False,False,0.95,,,,,ema_muown,23776.63108094122,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,68.25386135057471,45000,0.884633749380879,5000,ema_muown_cosine_lr0.01_wd0_flr1_mag1_b0.06_g0.995,epoch,True,70.08,5000,0.832008922958374,train_split,0.0,0.2
True,21.19139900232105,69.84,0.8310966794013978,0.0,24.88796793296933,0.15,0.995,0.1,0.2,11,22386.554272570374,False,0.9,0.95,1.0,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.01,0.1,cosine,1126.47607421875,False,0.85,0.95,1.0,False,False,0.95,,,,,ema_muown,24160.74559041249,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,68.13038793103448,45000,0.8844880379479507,5000,ema_muown_cosine_lr0.01_wd0_flr1_mag1_b0.15_g0.995,epoch,True,69.84,5000,0.8310966794013978,train_split,0.0,0.2
True,21.07992809657471,70.42,0.8265995981216431,0.0,24.750469628022984,0.1,0.995,0.1,0.2,11,22739.507376497695,False,0.9,0.95,1.0,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.01,0.1,cosine,1126.47607421875,False,0.85,0.95,1.0,False,False,0.95,,,,,ema_muown,24288.507895014838,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,68.43345905172414,45000,0.878064976341423,5000,ema_muown_cosine_lr0.01_wd0_flr1_mag1_b0.1_g0.995,epoch,True,70.42,5000,0.8265995981216431,train_split,0.0,0.2
True,21.841452996044907,69.26,0.864530254650116,0.0,25.772131682140753,0.03,0.995,0.1,0.2,11,22471.80899899321,False,0.9,0.95,0.25,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.006,0.1,wsd,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,23441.663889884705,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,66.9293283045977,45000,0.9219280268954134,5000,ema_muown_wsd_lr0.006_wd0_flr0.25_mag0.5_b0.03_g0.995,epoch,True,69.26,5000,0.864530254650116,train_split,0.0,0.2
True,21.850284738947863,69.44,0.8640837712287903,0.0,25.780504988972098,0.06,0.995,0.1,0.2,11,23709.53927436588,False,0.9,0.95,0.25,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.006,0.1,wsd,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,23432.18892188468,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,67.32219827586206,45000,0.9133156969629485,5000,ema_muown_wsd_lr0.006_wd0_flr0.25_mag0.5_b0.06_g0.995,epoch,True,69.44,5000,0.8640837712287903,train_split,0.0,0.2
True,21.871506557862322,69.24,0.8641443309783936,0.0,25.707925301976502,0.15,0.995,0.1,0.2,11,23000.310428956993,False,0.9,0.95,0.25,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.006,0.1,wsd,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,23409.452780286294,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,66.86422413793103,45000,0.9223344839852432,5000,ema_muown_wsd_lr0.006_wd0_flr0.25_mag0.5_b0.15_g0.995,epoch,True,69.24,5000,0.8641443309783936,train_split,0.0,0.2
True,21.527849977222267,69.4,0.8654618463516235,0.0,25.4029736968223,0.1,0.995,0.1,0.2,11,22471.866783784786,False,0.9,0.95,0.25,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.006,0.1,wsd,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,23783.146042996683,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,67.26607399425288,45000,0.9135275832537947,5000,ema_muown_wsd_lr0.006_wd0_flr0.25_mag0.5_b0.1_g0.995,epoch,True,69.4,5000,0.8654618463516235,train_split,0.0,0.2
True,21.83525162767726,69.38,0.8677267716407776,0.0,25.773244907148182,0.03,0.995,0.1,0.2,11,22821.69728908163,False,0.9,0.95,0.25,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.006,0.1,wsd,1126.47607421875,False,0.85,0.95,1.0,False,False,0.95,,,,,ema_muown,23448.321490878297,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,67.84752155172414,45000,0.9021686616985277,5000,ema_muown_wsd_lr0.006_wd0_flr0.25_mag1_b0.03_g0.995,epoch,True,69.38,5000,0.8677267716407776,train_split,0.0,0.2
True,21.656107065585438,69.4,0.8675075510978699,0.0,25.556567922933027,0.06,0.995,0.1,0.2,11,23505.323488742917,False,0.9,0.95,0.25,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.006,0.1,wsd,1126.47607421875,False,0.85,0.95,1.0,False,False,0.95,,,,,ema_muown,23642.291684715536,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,67.85874640804597,45000,0.9029278720932445,5000,ema_muown_wsd_lr0.006_wd0_flr0.25_mag1_b0.06_g0.995,epoch,True,69.4,5000,0.8675075510978699,train_split,0.0,0.2
True,21.87368475030965,69.5,0.8674633531570435,0.0,25.77116212900728,0.15,0.995,0.1,0.2,11,22469.941297062513,False,0.9,0.95,0.25,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.006,0.1,wsd,1126.47607421875,False,0.85,0.95,1.0,False,False,0.95,,,,,ema_muown,23407.121655291845,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,67.75547772988506,45000,0.902774004415534,5000,ema_muown_wsd_lr0.006_wd0_flr0.25_mag1_b0.15_g0.995,epoch,True,69.5,5000,0.8674633531570435,train_split,0.0,0.2
True,21.90815783672256,69.46,0.8641611570358276,0.0,25.771191008854657,0.1,0.995,0.1,0.2,11,22124.478162073574,False,0.9,0.95,0.25,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.006,0.1,wsd,1126.47607421875,False,0.85,0.95,1.0,False,False,0.95,,,,,ema_muown,23370.28990825432,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,67.816091954023,45000,0.901063596380168,5000,ema_muown_wsd_lr0.006_wd0_flr0.25_mag1_b0.1_g0.995,epoch,True,69.46,5000,0.8641611570358276,train_split,0.0,0.2
True,21.542358470650683,69.5,0.8577527261734009,0.0,25.416094039799646,0.03,0.995,0.1,0.2,11,22823.68082077706,False,0.9,0.95,0.5,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.006,0.1,wsd,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,23767.128408783512,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,67.18301005747126,45000,0.9119887605480764,5000,ema_muown_wsd_lr0.006_wd0_flr0.5_mag0.5_b0.03_g0.995,epoch,True,69.5,5000,0.8577527261734009,train_split,0.0,0.2
True,21.646795468761717,69.5,0.8558378858566285,0.0,25.435529549838975,0.06,0.995,0.1,0.2,11,23258.11121387975,False,0.9,0.95,0.5,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.006,0.1,wsd,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,23652.461665231804,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,67.15158045977012,45000,0.9112718098465054,5000,ema_muown_wsd_lr0.006_wd0_flr0.5_mag0.5_b0.06_g0.995,epoch,True,69.5,5000,0.8558378858566285,train_split,0.0,0.2
True,21.531471470549302,69.42,0.8553662661552429,0.0,25.389889381825924,0.15,0.995,0.1,0.2,11,24314.752292763682,False,0.9,0.95,0.5,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.006,0.1,wsd,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,23779.14582848239,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,67.1875,45000,0.9112828147822413,5000,ema_muown_wsd_lr0.006_wd0_flr0.5_mag0.5_b0.15_g0.995,epoch,True,69.42,5000,0.8553662661552429,train_split,0.0,0.2
True,21.666277035619437,70.02,0.8420170044898987,0.0,25.650434649083763,0.1,0.995,0.1,0.2,11,23884.674946249517,False,0.9,0.95,0.5,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.006,0.1,wsd,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,23631.194189858747,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,67.39403735632185,45000,0.9085153231675598,5000,ema_muown_wsd_lr0.006_wd0_flr0.5_mag0.5_b0.1_g0.995,epoch,True,70.02,5000,0.8420170044898987,train_split,0.0,0.2
True,21.695958999952595,70.3,0.8301252174377441,0.0,25.638434947934,0.03,0.995,0.1,0.2,11,22760.14879155799,False,0.9,0.95,0.5,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.006,0.1,wsd,1126.47607421875,False,0.85,0.95,1.0,False,False,0.95,,,,,ema_muown,23598.864654985693,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,68.07201867816092,45000,0.8892675377856726,5000,ema_muown_wsd_lr0.006_wd0_flr0.5_mag1_b0.03_g0.995,epoch,True,70.3,5000,0.8301252174377441,train_split,0.0,0.2
